ijcam,lat,lon,ivt_igbp,ist,iso,landarea,Ndep,Nfix,Pwea, Pdust,doyP1,doyP2,doyP3,doyP4,Phase(1),ivcasa,ilat,ilo
   520, -16.11,  12.50,  7,-99,-99,    45016428544.0000, 0.08449, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40,   6,
   521, -14.21,  12.50, 17,-99,-99,    25678428160.0000, 0.09661, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41,   6,
   522, -12.32,  12.50, 17,-99,-99,     7470763008.0000, 0.10512, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  42,   6,
   523, -10.42,  12.50, 17,-99,-99,     7216300544.0000, 0.10278, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  43,   6,
   524,  -8.53,  12.50, 17,-99,-99,    20272640000.0000, 0.15350, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  44,   6,
   525,  -6.63,  12.50, 17,-99,-99,    23025285120.0000, 0.20643, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  45,   6,
   526,  -4.74,  12.50,  2,-99,-99,    48035819520.0000, 0.25308, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  46,   6,
   527,  -2.84,  12.50,  2,-99,-99,    58497126400.0000, 0.29229, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  47,   6,
   528,  -0.95,  12.50,  2,-99,-99,    58561163264.0000, 0.30264, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  48,   6,
   529,   0.95,  12.50,  2,-99,-99,    58561163264.0000, 0.42045, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  49,   6,
   530,   2.84,  12.50,  2,-99,-99,    58497126400.0000, 0.53108, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50,   6,
   531,   4.74,  12.50,  2,-99,-99,    58369126400.0000, 0.46832, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51,   6,
   532,   6.63,  12.50,  8,-99,-99,    58177298432.0000, 0.48990, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52,   6,
   533,   8.53,  12.50,  8,-99,-99,    57921855488.0000, 0.43034, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53,   6,
   534,  10.42,  12.50,  9,-99,-99,    57603076096.0000, 0.26323, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54,   6,
   535,  12.32,  12.50,  9,-99,-99,    57221304320.0000, 0.13212, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  55,   6,
   536,  14.21,  12.50, 10,-99,-99,    56776970240.0000, 0.06845, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  56,   6,
   537,  16.11,  12.50, 16,-99,-99,    56270544896.0000, 0.02992, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  57,   6,
   538,  18.00,  12.50, 16,-99,-99,    55702589440.0000, 0.02133, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58,   6,
   539,  19.89,  12.50, 16,-99,-99,    55073726464.0000, 0.01964, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  59,   6,
   540,  21.79,  12.50, 16,-99,-99,    54384635904.0000, 0.02014, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  60,   6,
   541,  23.68,  12.50, 16,-99,-99,    53636083712.0000, 0.01925, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  61,   6,
   542,  25.58,  12.50, 16,-99,-99,    52828876800.0000, 0.01906, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  62,   6,
   543,  27.47,  12.50, 16,-99,-99,    51963904000.0000, 0.02040, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  63,   6,
   544,  29.37,  12.50, 16,-99,-99,    51042107392.0000, 0.02479, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  64,   6,
   545,  31.26,  12.50, 16,-99,-99,    50064498688.0000, 0.03072, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  65,   6,
   546,  33.16,  12.50, 17,-99,-99,    19811883008.0000, 0.04260, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  66,   6,
   548,  36.95,  12.50, 17,-99,-99,     2503858432.0000, 0.07630, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  68,   6,
   550,  40.74,  12.50, 17,-99,-99,     4357948928.0000, 0.10360, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  70,   6,
   551,  42.63,  12.50, 14,-99,-99,    33877078016.0000, 0.24659, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  71,   6,
   552,  44.53,  12.50, 17,-99,-99,    30829791232.0000, 0.25851, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72,   6,
   553,  46.42,  12.50, 14,-99,-99,    40374853632.0000, 0.33309, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73,   6,
   554,  48.32,  12.50, 14,-99,-99,    38949937152.0000, 0.46628, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74,   6,
   555,  50.21,  12.50, 14,-99,-99,    37482426368.0000, 0.57565, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,   6,
   556,  52.11,  12.50, 14,-99,-99,    35973931008.0000, 0.76574, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,   6,
   557,  54.00,  12.50, 14,-99,-99,    20056733696.0000, 0.40882, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,   6,
   558,  55.89,  12.50, 17,-99,-99,    23956080640.0000, 0.32921, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,   6,
   559,  57.79,  12.50,  1,-99,-99,    25784137728.0000, 0.25372, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,   6,
   560,  59.68,  12.50,  1,-99,-99,    29210441728.0000, 0.20138, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,   6,
   561,  61.58,  12.50,  1,-99,-99,    27875844096.0000, 0.12905, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,   6,
   562,  63.47,  12.50,  1,-99,-99,    26157506560.0000, 0.09518, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,   6,
   563,  65.37,  12.50, 17,-99,-99,    17289465856.0000, 0.07128, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,   6,
   564,  67.26,  12.50, 17,-99,-99,     1660355584.0000, 0.05380, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,   6,
   570,  78.63,  12.50, 15,-99,-99,     6608875008.0000, 0.01617, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  90,   6,
   571,  80.53,  12.50, 17,-99,-99,      604956992.0000, 0.01205, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  91,   6,
   588, -69.16,  15.00, 17,-99,-99,     8235822080.0000, 0.00227, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  12,   7,
   610, -27.47,  15.00, 17,-99,-99,    15181008896.0000, 0.02337, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  34,   7,
   611, -25.58,  15.00, 17,-99,-99,    23772985344.0000, 0.02799, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  35,   7,
   612, -23.68,  15.00, 16,-99,-99,    45524865024.0000, 0.03536, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36,   7,
   613, -21.79,  15.00,  7,-99,-99,    48946163712.0000, 0.05355, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37,   7,
   614, -19.89,  15.00,  7,-99,-99,    54768439296.0000, 0.08611, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38,   7,
   615, -18.00,  15.00,  7,-99,-99,    55702589440.0000, 0.11674, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39,   7,
   616, -16.11,  15.00,  9,-99,-99,    56270544896.0000, 0.15021, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40,   7,
   617, -14.21,  15.00,  9,-99,-99,    56776970240.0000, 0.18830, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41,   7,
   618, -12.32,  15.00,  9,-99,-99,    53633671168.0000, 0.22286, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  42,   7,
   619, -10.42,  15.00,  8,-99,-99,    53904564224.0000, 0.25183, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  43,   7,
   620,  -8.53,  15.00,  8,-99,-99,    57921855488.0000, 0.33322, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  44,   7,
   621,  -6.63,  15.00,  8,-99,-99,    58177298432.0000, 0.35837, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  45,   7,
   622,  -4.74,  15.00,  8,-99,-99,    58369126400.0000, 0.27627, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  46,   7,
   623,  -2.84,  15.00,  8,-99,-99,    58497126400.0000, 0.29566, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  47,   7,
   624,  -0.95,  15.00,  2,-99,-99,    58561163264.0000, 0.35546, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  48,   7,
   625,   0.95,  15.00,  2,-99,-99,    58561163264.0000, 0.46413, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  49,   7,
   626,   2.84,  15.00,  2,-99,-99,    58497126400.0000, 0.46636, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50,   7,
   627,   4.74,  15.00,  8,-99,-99,    58369126400.0000, 0.41529, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51,   7,
   628,   6.63,  15.00,  8,-99,-99,    58177298432.0000, 0.46788, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52,   7,
   629,   8.53,  15.00,  8,-99,-99,    57921855488.0000, 0.53061, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53,   7,
   630,  10.42,  15.00,  9,-99,-99,    57603076096.0000, 0.49356, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54,   7,
   631,  12.32,  15.00,  9,-99,-99,    57221304320.0000, 0.18441, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  55,   7,
   632,  14.21,  15.00, 10,-99,-99,    56776970240.0000, 0.07809, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  56,   7,
   633,  16.11,  15.00, 16,-99,-99,    56270544896.0000, 0.03092, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  57,   7,
   634,  18.00,  15.00, 16,-99,-99,    55702589440.0000, 0.02142, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58,   7,
   635,  19.89,  15.00, 16,-99,-99,    55073726464.0000, 0.02055, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  59,   7,
   636,  21.79,  15.00, 16,-99,-99,    54384635904.0000, 0.02095, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  60,   7,
   637,  23.68,  15.00, 16,-99,-99,    53636083712.0000, 0.02096, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  61,   7,
   638,  25.58,  15.00, 16,-99,-99,    52828876800.0000, 0.01955, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  62,   7,
   639,  27.47,  15.00, 16,-99,-99,    51963904000.0000, 0.02188, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  63,   7,
   640,  29.37,  15.00, 16,-99,-99,    51042107392.0000, 0.02700, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  64,   7,
   641,  31.26,  15.00, 16,-99,-99,    44665032704.0000, 0.03237, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  65,   7,
   642,  33.16,  15.00, 17,-99,-99,     3633104896.0000, 0.04262, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  66,   7,
   644,  36.95,  15.00, 17,-99,-99,    12865727488.0000, 0.08868, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  68,   7,
   645,  38.84,  15.00, 17,-99,-99,     4278305280.0000, 0.09307, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  69,   7,
   646,  40.74,  15.00, 14,-99,-99,    28821741568.0000, 0.20311, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  70,   7,
   647,  42.63,  15.00, 17,-99,-99,     8266613248.0000, 0.13569, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  71,   7,
   648,  44.53,  15.00, 14,-99,-99,    24365344768.0000, 0.17566, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72,   7,
   649,  46.42,  15.00, 14,-99,-99,    40374853632.0000, 0.29134, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73,   7,
   650,  48.32,  15.00, 14,-99,-99,    38949937152.0000, 0.40707, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74,   7,
   651,  50.21,  15.00, 14,-99,-99,    37482426368.0000, 0.39402, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,   7,
   652,  52.11,  15.00, 14,-99,-99,    35973931008.0000, 0.48079, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,   7,
   653,  54.00,  15.00, 17,-99,-99,    17540321280.0000, 0.30457, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,   7,
   654,  55.89,  15.00, 17,-99,-99,    16165622784.0000, 0.25712, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,   7,
   655,  57.79,  15.00,  1,-99,-99,    31219224576.0000, 0.24254, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,   7,
   656,  59.68,  15.00,  1,-99,-99,    29563697152.0000, 0.20267, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,   7,
   657,  61.58,  15.00,  1,-99,-99,    27875844096.0000, 0.14464, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,   7,
   658,  63.47,  15.00,  1,-99,-99,    26157506560.0000, 0.10690, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,   7,
   659,  65.37,  15.00,  7,-99,-99,    24410566656.0000, 0.07917, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,   7,
   660,  67.26,  15.00,  7,-99,-99,    17203417088.0000, 0.06366, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,   7,
   661,  69.16,  15.00, 17,-99,-99,     3122775296.0000, 0.04622, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,   7,
   665,  76.74,  15.00, 17,-99,-99,     3139313152.0000, 0.02160, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  89,   7,
   666,  78.63,  15.00, 15,-99,-99,    10808129536.0000, 0.01667, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  90,   7,
   667,  80.53,  15.00, 17,-99,-99,      937915328.0000, 0.01233, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  91,   7,
   684, -69.16,  17.50, 17,-99,-99,     5070234112.0000, 0.00226, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  12,   8,
   703, -33.16,  17.50, 17,-99,-99,     4830168064.0000, 0.02572, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  31,   8,
   704, -31.26,  17.50, 17,-99,-99,    18023174144.0000, 0.02169, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  32,   8,
   705, -29.37,  17.50,  7,-99,-99,    38682341376.0000, 0.02583, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  33,   8,
   706, -27.47,  17.50,  7,-99,-99,    51963899904.0000, 0.03106, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  34,   8,
   707, -25.58,  17.50,  7,-99,-99,    52828876800.0000, 0.04533, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  35,   8,
   708, -23.68,  17.50,  7,-99,-99,    53636083712.0000, 0.07009, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36,   8,
   709, -21.79,  17.50, 10,-99,-99,    54384635904.0000, 0.11268, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37,   8,
   710, -19.89,  17.50, 10,-99,-99,    55073726464.0000, 0.14711, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38,   8,
   711, -18.00,  17.50,  9,-99,-99,    55702589440.0000, 0.16779, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39,   8,
   712, -16.11,  17.50,  9,-99,-99,    56270544896.0000, 0.19588, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40,   8,
   713, -14.21,  17.50,  8,-99,-99,    56776970240.0000, 0.18218, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41,   8,
   714, -12.32,  17.50,  8,-99,-99,    57221304320.0000, 0.18656, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  42,   8,
   715, -10.42,  17.50,  8,-99,-99,    57603076096.0000, 0.25379, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  43,   8,
   716,  -8.53,  17.50,  8,-99,-99,    57921855488.0000, 0.35292, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  44,   8,
   717,  -6.63,  17.50,  8,-99,-99,    58177298432.0000, 0.35179, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  45,   8,
   718,  -4.74,  17.50,  8,-99,-99,    58369126400.0000, 0.29524, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  46,   8,
   719,  -2.84,  17.50,  2,-99,-99,    58497126400.0000, 0.32803, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  47,   8,
   720,  -0.95,  17.50,  2,-99,-99,    58561163264.0000, 0.38886, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  48,   8,
   721,   0.95,  17.50,  2,-99,-99,    58561163264.0000, 0.45983, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  49,   8,
   722,   2.84,  17.50,  2,-99,-99,    58497126400.0000, 0.47234, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50,   8,
   723,   4.74,  17.50,  8,-99,-99,    58369126400.0000, 0.44200, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51,   8,
   724,   6.63,  17.50,  8,-99,-99,    58177298432.0000, 0.55348, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52,   8,
   725,   8.53,  17.50,  9,-99,-99,    57921855488.0000, 0.85389, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53,   8,
   726,  10.42,  17.50,  9,-99,-99,    57603076096.0000, 0.74481, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54,   8,
   727,  12.32,  17.50,  9,-99,-99,    57221304320.0000, 0.19702, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  55,   8,
   728,  14.21,  17.50, 10,-99,-99,    56776970240.0000, 0.09190, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  56,   8,
   729,  16.11,  17.50, 16,-99,-99,    56270544896.0000, 0.03715, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  57,   8,
   730,  18.00,  17.50, 16,-99,-99,    55702589440.0000, 0.02491, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58,   8,
   731,  19.89,  17.50, 16,-99,-99,    55073726464.0000, 0.02528, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  59,   8,
   732,  21.79,  17.50, 16,-99,-99,    54384635904.0000, 0.02352, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  60,   8,
   733,  23.68,  17.50, 16,-99,-99,    53636083712.0000, 0.02064, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  61,   8,
   734,  25.58,  17.50, 16,-99,-99,    52828876800.0000, 0.02025, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  62,   8,
   735,  27.47,  17.50, 16,-99,-99,    51963904000.0000, 0.02494, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  63,   8,
   736,  29.37,  17.50, 16,-99,-99,    50835677184.0000, 0.02876, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  64,   8,
   737,  31.26,  17.50, 17,-99,-99,    18023669760.0000, 0.03261, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  65,   8,
   741,  38.84,  17.50, 17,-99,-99,    14796448768.0000, 0.08744, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  69,   8,
   742,  40.74,  17.50, 17,-99,-99,    17014212608.0000, 0.14168, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  70,   8,
   743,  42.63,  17.50, 17,-99,-99,    14540437504.0000, 0.13891, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  71,   8,
   744,  44.53,  17.50, 14,-99,-99,    41755623424.0000, 0.20481, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72,   8,
   745,  46.42,  17.50, 14,-99,-99,    40374853632.0000, 0.24583, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73,   8,
   746,  48.32,  17.50, 12,-99,-99,    38949937152.0000, 0.37115, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74,   8,
   747,  50.21,  17.50, 12,-99,-99,    37482426368.0000, 0.34872, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,   8,
   748,  52.11,  17.50, 12,-99,-99,    35973931008.0000, 0.37118, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,   8,
   749,  54.00,  17.50, 12,-99,-99,    30112481280.0000, 0.28468, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,   8,
   750,  55.89,  17.50, 17,-99,-99,     1027655296.0000, 0.17220, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,   8,
   751,  57.79,  17.50, 17,-99,-99,     6451506688.0000, 0.15801, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,   8,
   752,  59.68,  17.50,  1,-99,-99,    24059973632.0000, 0.20221, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,   8,
   753,  61.58,  17.50, 17,-99,-99,    14446024704.0000, 0.13337, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,   8,
   754,  63.47,  17.50,  1,-99,-99,    23146475520.0000, 0.11434, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,   8,
   755,  65.37,  17.50,  1,-99,-99,    24410566656.0000, 0.09069, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,   8,
   756,  67.26,  17.50, 18,-99,-99,    22636935168.0000, 0.06405, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,   8,
   757,  69.16,  17.50, 17,-99,-99,    12500795392.0000, 0.05003, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,   8,
   758,  71.05,  17.50, 17,-99,-99,       57284072.0000, 0.03717, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,   8,
   761,  76.74,  17.50, 17,-99,-99,     3322631168.0000, 0.02083, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  89,   8,
   762,  78.63,  17.50, 15,-99,-99,    10499783680.0000, 0.01683, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  90,   8,
   763,  80.53,  17.50, 17,-99,-99,     1769544832.0000, 0.01254, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  91,   8,
   780, -69.16,  20.00, 17,-99,-99,     2480204288.0000, 0.00230, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  12,   9,
   798, -35.05,  20.00, 17,-99,-99,     8388509696.0000, 0.02390, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  30,   9,
   799, -33.16,  20.00, 10,-99,-99,    48776515584.0000, 0.04330, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  31,   9,
   800, -31.26,  20.00,  7,-99,-99,    50064498688.0000, 0.03259, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  32,   9,
   801, -29.37,  20.00,  7,-99,-99,    51042107392.0000, 0.03819, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  33,   9,
   802, -27.47,  20.00,  7,-99,-99,    51963904000.0000, 0.05366, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  34,   9,
   803, -25.58,  20.00,  7,-99,-99,    52828876800.0000, 0.07908, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  35,   9,
   804, -23.68,  20.00,  7,-99,-99,    53636083712.0000, 0.11106, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36,   9,
   805, -21.79,  20.00, 10,-99,-99,    54384635904.0000, 0.13911, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37,   9,
   806, -19.89,  20.00,  9,-99,-99,    55073726464.0000, 0.18071, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38,   9,
   807, -18.00,  20.00,  9,-99,-99,    55702589440.0000, 0.23808, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39,   9,
   808, -16.11,  20.00,  9,-99,-99,    56270544896.0000, 0.23907, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40,   9,
   809, -14.21,  20.00,  8,-99,-99,    56776970240.0000, 0.21304, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41,   9,
   810, -12.32,  20.00,  8,-99,-99,    57221304320.0000, 0.22768, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  42,   9,
   811, -10.42,  20.00,  8,-99,-99,    57603076096.0000, 0.25251, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  43,   9,
   812,  -8.53,  20.00,  8,-99,-99,    57921855488.0000, 0.31022, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  44,   9,
