ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
 11011,  35.05, 285.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.31357, 0.50679,
 11012,  36.95, 285.00, 0.42873, 0.29474, 0.27654, 0.16518, 0.28191, 0.44247,
 11013,  38.84, 285.00, 0.45758, 0.25958, 0.28284, 0.14954, 0.26616, 0.43438,
 11014,  40.74, 285.00, 0.49389, 0.27912, 0.22699, 0.15511, 0.26798, 0.43251,
 11015,  42.63, 285.00, 0.41771, 0.27984, 0.30245, 0.16019, 0.27953, 0.44560,
 11016,  44.53, 285.00, 0.60431, 0.12454, 0.27114, 0.10390, 0.21299, 0.42371,
 11017,  46.42, 285.00, 0.65647, 0.10428, 0.23925, 0.10419, 0.19817, 0.41856,
 11018,  48.32, 285.00, 0.59105, 0.10389, 0.30507, 0.11512, 0.21123, 0.44443,
 11019,  50.21, 285.00, 0.59105, 0.10389, 0.30507, 0.11512, 0.21466, 0.45799,
 11020,  52.11, 285.00, 0.63448, 0.14784, 0.21768, 0.09826, 0.22714, 0.45109,
 11021,  54.00, 285.00, 0.63448, 0.14784, 0.21768, 0.09826, 0.22305, 0.43401,
 11022,  55.89, 285.00, 0.56856, 0.18703, 0.24441, 0.11373, 0.23744, 0.42915,
 11023,  57.79, 285.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.25956, 0.44070,
 11024,  59.68, 285.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.26442, 0.45860,
 11025,  61.58, 285.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.27137, 0.46081,
 11026,  63.47, 285.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.20784, 0.42375,
 11027,  65.37, 285.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.23386, 0.48585,
 11028,  67.26, 285.00, 0.77353, 0.12216, 0.10431, 0.08233, 0.22897, 0.48556,
 11029,  69.16, 285.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.21952, 0.44806,
 11030,  71.05, 285.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.19782, 0.40761,
 11031,  72.95, 285.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.19607, 0.40570,
 11034,  78.63, 285.00, 0.86706, 0.06431, 0.06863, 0.10963, 0.15963, 0.38367,
 11035,  80.53, 285.00, 0.86706, 0.06431, 0.06863, 0.10594, 0.15594, 0.38042,
 11036,  82.42, 285.00, 0.86706, 0.06431, 0.06863, 0.10641, 0.15641, 0.38078,
 11050, -72.95, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11051, -71.05, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11052, -69.16, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11060, -54.00, 287.50, 0.64984, 0.21258, 0.13758, 0.11599, 0.23222, 0.41390,
 11061, -52.11, 287.50, 0.64984, 0.21258, 0.13758, 0.11599, 0.23556, 0.42152,
 11062, -50.21, 287.50, 0.50399, 0.18765, 0.30837, 0.12148, 0.24170, 0.42825,
 11063, -48.32, 287.50, 0.52647, 0.30569, 0.16784, 0.16610, 0.26954, 0.42744,
 11064, -46.42, 287.50, 0.35075, 0.44654, 0.20271, 0.22495, 0.31762, 0.45069,
 11065, -44.53, 287.50, 0.35075, 0.44654, 0.20271, 0.22495, 0.32067, 0.46814,
 11066, -42.63, 287.50, 0.35075, 0.44654, 0.20271, 0.22495, 0.32177, 0.46446,
 11067, -40.74, 287.50, 0.49605, 0.15431, 0.34964, 0.11796, 0.24067, 0.45603,
 11068, -38.84, 287.50, 0.37765, 0.39059, 0.23176, 0.20450, 0.31063, 0.46629,
 11069, -36.95, 287.50, 0.49944, 0.29641, 0.20415, 0.16254, 0.27521, 0.43925,
 11070, -35.05, 287.50, 0.49944, 0.29641, 0.20415, 0.16254, 0.26985, 0.42871,
 11071, -33.16, 287.50, 0.42879, 0.33281, 0.23840, 0.18066, 0.28620, 0.43709,
 11072, -31.26, 287.50, 0.42879, 0.33281, 0.23840, 0.18066, 0.28640, 0.43736,
 11073, -29.37, 287.50, 0.54703, 0.14722, 0.30575, 0.11013, 0.22242, 0.42090,
 11074, -27.47, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11079, -18.00, 287.50, 0.64176, 0.16748, 0.19075, 0.10068, 0.21830, 0.40951,
 11080, -16.11, 287.50, 0.57647, 0.17386, 0.24967, 0.10947, 0.22924, 0.41974,
 11081, -14.21, 287.50, 0.54239, 0.19369, 0.26392, 0.11852, 0.24122, 0.42867,
 11082, -12.32, 287.50, 0.51163, 0.25830, 0.23007, 0.14513, 0.25969, 0.42715,
 11083, -10.42, 287.50, 0.34225, 0.45141, 0.20634, 0.22631, 0.31818, 0.44786,
 11084,  -8.53, 287.50, 0.34225, 0.45141, 0.20634, 0.22631, 0.31821, 0.44790,
 11085,  -6.63, 287.50, 0.34225, 0.45141, 0.20634, 0.22631, 0.31826, 0.44797,
 11086,  -4.74, 287.50, 0.34225, 0.45141, 0.20634, 0.22631, 0.31825, 0.44795,
 11087,  -2.84, 287.50, 0.41549, 0.39918, 0.18533, 0.20860, 0.30034, 0.43870,
 11088,  -0.95, 287.50, 0.41549, 0.39918, 0.18533, 0.20860, 0.30043, 0.43880,
 11089,   0.95, 287.50, 0.41549, 0.39918, 0.18533, 0.20860, 0.30071, 0.43922,
 11090,   2.84, 287.50, 0.37209, 0.42925, 0.19866, 0.21935, 0.31173, 0.44498,
 11091,   4.74, 287.50, 0.40686, 0.32052, 0.27261, 0.17643, 0.28836, 0.44140,
 11092,   6.63, 287.50, 0.49627, 0.25173, 0.25199, 0.14350, 0.26216, 0.43201,
 11093,   8.53, 287.50, 0.49627, 0.25173, 0.25199, 0.14350, 0.26136, 0.43043,
 11094,  10.42, 287.50, 0.40111, 0.36575, 0.23314, 0.19466, 0.29689, 0.44123,
 11095,  12.32, 287.50, 0.61941, 0.12382, 0.25676, 0.10180, 0.20585, 0.41167,
 11098,  18.00, 287.50, 0.38941, 0.30428, 0.30631, 0.17114, 0.28576, 0.44195,
 11099,  19.89, 287.50, 0.38941, 0.30428, 0.30631, 0.17114, 0.28591, 0.44213,
 11110,  40.74, 287.50, 0.48739, 0.07667, 0.43595, 0.16314, 0.21314, 0.44755,
 11111,  42.63, 287.50, 0.48739, 0.07667, 0.43595, 0.16265, 0.21265, 0.45326,
 11112,  44.53, 287.50, 0.54297, 0.15755, 0.29948, 0.11120, 0.23160, 0.43633,
 11113,  46.42, 287.50, 0.65647, 0.10428, 0.23925, 0.10419, 0.19976, 0.41991,
 11114,  48.32, 287.50, 0.65647, 0.10428, 0.23925, 0.10419, 0.19980, 0.42291,
 11115,  50.21, 287.50, 0.65647, 0.10428, 0.23925, 0.10419, 0.20153, 0.42722,
 11116,  52.11, 287.50, 0.69565, 0.03549, 0.26886, 0.12889, 0.17889, 0.44301,
 11117,  54.00, 287.50, 0.69513, 0.03428, 0.27059, 0.11922, 0.16922, 0.42470,
 11118,  55.89, 287.50, 0.56856, 0.18703, 0.24441, 0.11373, 0.23577, 0.42541,
 11119,  57.79, 287.50, 0.56647, 0.26569, 0.16784, 0.14546, 0.25951, 0.44397,
 11120,  59.68, 287.50, 0.56647, 0.26569, 0.16784, 0.14546, 0.26187, 0.44815,
 11121,  61.58, 287.50, 0.56647, 0.26569, 0.16784, 0.14546, 0.26245, 0.43636,
 11122,  63.47, 287.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.21912, 0.44415,
 11123,  65.37, 287.50, 0.77353, 0.12216, 0.10431, 0.08233, 0.23723, 0.48769,
 11124,  67.26, 287.50, 0.77353, 0.12216, 0.10431, 0.08233, 0.24399, 0.50169,
 11125,  69.16, 287.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.21865, 0.43927,
 11126,  71.05, 287.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.19495, 0.40456,
 11132,  82.42, 287.50, 0.86706, 0.06431, 0.06863, 0.10836, 0.15836, 0.38247,
 11147, -71.05, 290.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11148, -69.16, 290.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11155, -55.89, 290.00, 0.64984, 0.21258, 0.13758, 0.11599, 0.23145, 0.41230,
 11156, -54.00, 290.00, 0.64984, 0.21258, 0.13758, 0.11599, 0.23589, 0.42208,
 11157, -52.11, 290.00, 0.44039, 0.31333, 0.24627, 0.17216, 0.28525, 0.45454,
 11158, -50.21, 290.00, 0.50399, 0.18765, 0.30837, 0.12148, 0.24203, 0.42884,
 11159, -48.32, 290.00, 0.55382, 0.17663, 0.26954, 0.11280, 0.23103, 0.41992,
 11160, -46.42, 290.00, 0.55382, 0.17663, 0.26954, 0.11280, 0.23134, 0.42034,
 11161, -44.53, 290.00, 0.55382, 0.17663, 0.26954, 0.11280, 0.23138, 0.42066,
 11162, -42.63, 290.00, 0.55382, 0.17663, 0.26954, 0.11280, 0.23140, 0.42067,
 11163, -40.74, 290.00, 0.55382, 0.17663, 0.26954, 0.11280, 0.23136, 0.42069,
 11164, -38.84, 290.00, 0.57320, 0.11771, 0.30908, 0.11091, 0.21052, 0.41987,
 11165, -36.95, 290.00, 0.57320, 0.11771, 0.30908, 0.11091, 0.20998, 0.41874,
 11166, -35.05, 290.00, 0.47529, 0.27105, 0.25366, 0.15280, 0.26684, 0.43052,
 11167, -33.16, 290.00, 0.57320, 0.11771, 0.30908, 0.11091, 0.20980, 0.41823,
 11168, -31.26, 290.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.25365, 0.41882,
 11169, -29.37, 290.00, 0.42846, 0.20559, 0.36595, 0.13546, 0.25568, 0.43570,
 11170, -27.47, 290.00, 0.42846, 0.20559, 0.36595, 0.13546, 0.25553, 0.43549,
 11171, -25.58, 290.00, 0.35843, 0.18928, 0.45229, 0.14290, 0.26008, 0.44426,
 11172, -23.68, 290.00, 0.30510, 0.17340, 0.52150, 0.15152, 0.26223, 0.45098,
 11173, -21.79, 290.00, 0.30510, 0.17340, 0.52150, 0.15152, 0.26227, 0.45104,
 11174, -19.89, 290.00, 0.32954, 0.19964, 0.47082, 0.14899, 0.26723, 0.44843,
 11175, -18.00, 290.00, 0.57647, 0.17386, 0.24967, 0.10947, 0.22897, 0.41895,
 11176, -16.11, 290.00, 0.57647, 0.17386, 0.24967, 0.10947, 0.23094, 0.42317,
 11177, -14.21, 290.00, 0.50608, 0.25373, 0.24020, 0.14360, 0.26164, 0.43298,
 11178, -12.32, 290.00, 0.47056, 0.34386, 0.18559, 0.18483, 0.28284, 0.43179,
 11179, -10.42, 290.00, 0.34225, 0.45141, 0.20634, 0.22631, 0.31827, 0.44798,
 11180,  -8.53, 290.00, 0.34225, 0.45141, 0.20634, 0.22631, 0.31827, 0.44799,
 11181,  -6.63, 290.00, 0.34225, 0.45141, 0.20634, 0.22631, 0.31828, 0.44799,
 11182,  -4.74, 290.00, 0.41549, 0.39918, 0.18533, 0.20860, 0.30037, 0.43873,
 11183,  -2.84, 290.00, 0.34225, 0.45141, 0.20634, 0.22631, 0.31822, 0.44792,
 11184,  -0.95, 290.00, 0.41549, 0.39918, 0.18533, 0.20860, 0.30039, 0.43876,
 11185,   0.95, 290.00, 0.41549, 0.39918, 0.18533, 0.20860, 0.30047, 0.43887,
 11186,   2.84, 290.00, 0.38078, 0.45415, 0.16507, 0.22945, 0.31377, 0.44345,
 11187,   4.74, 290.00, 0.37209, 0.42925, 0.19866, 0.21935, 0.31177, 0.44503,
 11188,   6.63, 290.00, 0.42225, 0.35268, 0.22507, 0.18909, 0.29319, 0.44072,
 11189,   8.53, 290.00, 0.32448, 0.33118, 0.34435, 0.18436, 0.30161, 0.45182,
 11190,  10.42, 290.00, 0.54382, 0.15114, 0.30503, 0.11067, 0.22476, 0.42192,
 11191,  12.32, 290.00, 0.51020, 0.13908, 0.35072, 0.11632, 0.22422, 0.42543,
 11194,  18.00, 290.00, 0.44667, 0.28088, 0.27245, 0.15860, 0.27351, 0.43501,
 11195,  19.89, 290.00, 0.38941, 0.30428, 0.30631, 0.17114, 0.28591, 0.44220,
 11207,  42.63, 290.00, 0.46918, 0.01216, 0.51866, 0.14180, 0.19180, 0.46043,
 11208,  44.53, 290.00, 0.54297, 0.15755, 0.29948, 0.11120, 0.23197, 0.44482,
 11209,  46.42, 290.00, 0.54297, 0.15755, 0.29948, 0.11120, 0.23145, 0.44203,
 11210,  48.32, 290.00, 0.65647, 0.10428, 0.23925, 0.10419, 0.19984, 0.42282,
 11211,  50.21, 290.00, 0.65647, 0.10428, 0.23925, 0.10419, 0.19975, 0.42353,
 11212,  52.11, 290.00, 0.69513, 0.03428, 0.27059, 0.12373, 0.17373, 0.43211,
 11213,  54.00, 290.00, 0.56856, 0.18703, 0.24441, 0.11373, 0.24048, 0.43680,
 11214,  55.89, 290.00, 0.56856, 0.18703, 0.24441, 0.11373, 0.24164, 0.44012,
 11215,  57.79, 290.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.26919, 0.46881,
 11216,  59.68, 290.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.26122, 0.44491,
 11217,  61.58, 290.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.26065, 0.43832,
 11218,  63.47, 290.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.21934, 0.44701,
 11219,  65.37, 290.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.22226, 0.45807,
 11220,  67.26, 290.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.22035, 0.44096,
 11221,  69.16, 290.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.19784, 0.40767,
 11222,  71.05, 290.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.19584, 0.40547,
 11225,  76.74, 290.00, 0.86706, 0.06431, 0.06863, 0.11316, 0.16316, 0.38736,
 11226,  78.63, 290.00, 0.86706, 0.06431, 0.06863, 0.11387, 0.16387, 0.38817,
 11227,  80.53, 290.00, 0.86706, 0.06431, 0.06863, 0.10970, 0.15970, 0.38370,
 11228,  82.42, 290.00, 0.86706, 0.06431, 0.06863, 0.11003, 0.16003, 0.38407,
 11243, -71.05, 292.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11244, -69.16, 292.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11245, -67.26, 292.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11246, -65.37, 292.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11251, -55.89, 292.50, 0.64984, 0.21258, 0.13758, 0.11599, 0.23454, 0.41875,
 11252, -54.00, 292.50, 0.75297, 0.10284, 0.14418, 0.09133, 0.19100, 0.41945,
 11253, -52.11, 292.50, 0.44039, 0.31333, 0.24627, 0.17216, 0.28708, 0.46617,
 11254, -50.21, 292.50, 0.55382, 0.17663, 0.26954, 0.11280, 0.23128, 0.42038,
 11255, -48.32, 292.50, 0.55382, 0.17663, 0.26954, 0.11280, 0.23106, 0.41995,
 11256, -46.42, 292.50, 0.55382, 0.17663, 0.26954, 0.11280, 0.23106, 0.41997,
 11257, -44.53, 292.50, 0.55382, 0.17663, 0.26954, 0.11280, 0.23111, 0.42002,
 11258, -42.63, 292.50, 0.55382, 0.17663, 0.26954, 0.11280, 0.23105, 0.41999,
 11259, -40.74, 292.50, 0.55382, 0.17663, 0.26954, 0.11280, 0.23103, 0.41990,
 11260, -38.84, 292.50, 0.55382, 0.17663, 0.26954, 0.11280, 0.23115, 0.42005,
 11261, -36.95, 292.50, 0.52033, 0.16801, 0.31167, 0.11557, 0.23268, 0.42410,
 11262, -35.05, 292.50, 0.71797, 0.06837, 0.21366, 0.12341, 0.17341, 0.39932,
 11263, -33.16, 292.50, 0.37484, 0.16324, 0.46193, 0.13848, 0.25013, 0.44268,
 11264, -31.26, 292.50, 0.37484, 0.16324, 0.46193, 0.13848, 0.25002, 0.44253,
 11265, -29.37, 292.50, 0.37484, 0.16324, 0.46193, 0.13848, 0.24993, 0.44242,
 11266, -27.47, 292.50, 0.37484, 0.16324, 0.46193, 0.13848, 0.24995, 0.44244,
 11267, -25.58, 292.50, 0.52539, 0.17993, 0.29467, 0.11705, 0.23551, 0.42347,
 11268, -23.68, 292.50, 0.35042, 0.15206, 0.49752, 0.14380, 0.24953, 0.44557,
 11269, -21.79, 292.50, 0.57647, 0.17386, 0.24967, 0.10947, 0.22841, 0.41812,
 11270, -19.89, 292.50, 0.41297, 0.13013, 0.45690, 0.13584, 0.23396, 0.43810,
 11271, -18.00, 292.50, 0.28291, 0.28529, 0.43180, 0.17407, 0.29627, 0.45707,
 11272, -16.11, 292.50, 0.57614, 0.19716, 0.22670, 0.11607, 0.23559, 0.41905,
 11273, -14.21, 292.50, 0.36673, 0.37304, 0.26023, 0.19779, 0.30378, 0.44721,
 11274, -12.32, 292.50, 0.47056, 0.34386, 0.18559, 0.18483, 0.28377, 0.43307,
 11275, -10.42, 292.50, 0.47056, 0.34386, 0.18559, 0.18483, 0.28298, 0.43198,
 11276,  -8.53, 292.50, 0.41549, 0.39918, 0.18533, 0.20860, 0.30044, 0.43883,
 11277,  -6.63, 292.50, 0.34225, 0.45141, 0.20634, 0.22631, 0.31827, 0.44799,
 11278,  -4.74, 292.50, 0.41549, 0.39918, 0.18533, 0.20860, 0.30042, 0.43880,
 11279,  -2.84, 292.50, 0.41549, 0.39918, 0.18533, 0.20860, 0.30032, 0.43866,
 11280,  -0.95, 292.50, 0.41549, 0.39918, 0.18533, 0.20860, 0.30045, 0.43884,
 11281,   0.95, 292.50, 0.41549, 0.39918, 0.18533, 0.20860, 0.30077, 0.43928,
 11282,   2.84, 292.50, 0.38078, 0.45415, 0.16507, 0.22945, 0.31528, 0.44559,
 11283,   4.74, 292.50, 0.38078, 0.45415, 0.16507, 0.22945, 0.31438, 0.44460,
 11284,   6.63, 292.50, 0.42225, 0.35268, 0.22507, 0.18909, 0.29171, 0.43883,
 11285,   8.53, 292.50, 0.41676, 0.31085, 0.27239, 0.17217, 0.28371, 0.43872,
 11286,  10.42, 292.50, 0.50556, 0.29931, 0.19513, 0.16366, 0.26866, 0.42710,
 11290,  18.00, 292.50, 0.30873, 0.37431, 0.31696, 0.19928, 0.31060, 0.45254,
 11304,  44.53, 292.50, 0.54297, 0.15755, 0.29948, 0.11120, 0.23156, 0.44440,
 11305,  46.42, 292.50, 0.53500, 0.16477, 0.30023, 0.11311, 0.23543, 0.44541,
 11306,  48.32, 292.50, 0.69725, 0.03549, 0.26725, 0.11792, 0.16792, 0.42455,
 11307,  50.21, 292.50, 0.65647, 0.10428, 0.23925, 0.10419, 0.20284, 0.42866,
 11308,  52.11, 292.50, 0.69513, 0.03428, 0.27059, 0.15139, 0.20139, 0.47159,
 11309,  54.00, 292.50, 0.56647, 0.26569, 0.16784, 0.14546, 0.28025, 0.48965,
 11310,  55.89, 292.50, 0.56647, 0.26569, 0.16784, 0.14546, 0.26333, 0.44250,
 11311,  57.79, 292.50, 0.56667, 0.18784, 0.24549, 0.11417, 0.24887, 0.46679,
 11312,  59.68, 292.50, 0.56647, 0.26569, 0.16784, 0.14546, 0.27469, 0.45645,
 11313,  61.58, 292.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.21885, 0.44689,
 11314,  63.47, 292.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.21558, 0.43369,
 11315,  65.37, 292.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.21261, 0.42944,
 11316,  67.26, 292.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.20399, 0.41633,
 11317,  69.16, 292.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.19628, 0.40601,
 11318,  71.05, 292.50, 0.67418, 0.11235, 0.21346, 0.09744, 0.19850, 0.40838,
 11321,  76.74, 292.50, 0.86706, 0.06431, 0.06863, 0.11023, 0.16023, 0.38422,
 11322,  78.63, 292.50, 0.86706, 0.06431, 0.06863, 0.10972, 0.15972, 0.38371,
 11323,  80.53, 292.50, 0.86706, 0.06431, 0.06863, 0.12032, 0.17032, 0.39638,
 11332, -84.32, 295.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11337, -74.84, 295.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11340, -69.16, 295.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11341, -67.26, 295.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11342, -65.37, 295.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11348, -54.00, 295.00, 0.89304, 0.02618, 0.08078, 0.09314, 0.14314, 0.39333,
 11351, -48.32, 295.00, 0.55382, 0.17663, 0.26954, 0.11280, 0.23111, 0.42000,
 11352, -46.42, 295.00, 0.71641, 0.06775, 0.21585, 0.12314, 0.17314, 0.39954,
 11353, -44.53, 295.00, 0.55382, 0.17663, 0.26954, 0.11280, 0.23098, 0.41984,
 11354, -42.63, 295.00, 0.55382, 0.17663, 0.26954, 0.11280, 0.23101, 0.41988,
 11355, -40.74, 295.00, 0.46405, 0.15376, 0.38219, 0.12309, 0.23496, 0.43140,
 11356, -38.84, 295.00, 0.46405, 0.15376, 0.38219, 0.12309, 0.23503, 0.43149,
 11357, -36.95, 295.00, 0.46405, 0.15376, 0.38219, 0.12309, 0.23564, 0.43223,
 11358, -35.05, 295.00, 0.71797, 0.06837, 0.21366, 0.12504, 0.17504, 0.40083,
 11359, -33.16, 295.00, 0.58317, 0.18801, 0.22882, 0.11246, 0.23235, 0.41815,
 11360, -31.26, 295.00, 0.34869, 0.24013, 0.41118, 0.15443, 0.27563, 0.44657,
 11361, -29.37, 295.00, 0.34869, 0.24013, 0.41118, 0.15443, 0.27542, 0.44635,
 11362, -27.47, 295.00, 0.46500, 0.26026, 0.27474, 0.14923, 0.26614, 0.43302,
 11363, -25.58, 295.00, 0.40036, 0.22641, 0.37324, 0.14438, 0.26617, 0.44187,
 11364, -23.68, 295.00, 0.52539, 0.17993, 0.29467, 0.11705, 0.23618, 0.42509,
 11365, -21.79, 295.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.25370, 0.41901,
 11366, -19.89, 295.00, 0.56647, 0.26569, 0.16784, 0.14546, 0.25418, 0.41966,
 11367, -18.00, 295.00, 0.49627, 0.25173, 0.25199, 0.14350, 0.26015, 0.42906,
 11368, -16.11, 295.00, 0.47010, 0.27971, 0.25020, 0.15669, 0.27111, 0.43336,
 11369, -14.21, 295.00, 0.36673, 0.37304, 0.26023, 0.19779, 0.30638, 0.45108,
 11370, -12.32, 295.00, 0.36673, 0.37304, 0.26023, 0.19779, 0.30359, 0.44692,
 11371, -10.42, 295.00, 0.47056, 0.34386, 0.18559, 0.18483, 0.28282, 0.43176,
 11372,  -8.53, 295.00, 0.41549, 0.39918, 0.18533, 0.20860, 0.30041, 0.43878,
 11373,  -6.63, 295.00, 0.41549, 0.39918, 0.18533, 0.20860, 0.30040, 0.43877,
 11374,  -4.74, 295.00, 0.41549, 0.39918, 0.18533, 0.20860, 0.30043, 0.43881,
 11375,  -2.84, 295.00, 0.41549, 0.39918, 0.18533, 0.20860, 0.30024, 0.43856,
 11376,  -0.95, 295.00, 0.41549, 0.39918, 0.18533, 0.20860, 0.30035, 0.43870,
 11377,   0.95, 295.00, 0.41363, 0.41425, 0.17212, 0.21488, 0.30342, 0.43945,
 11378,   2.84, 295.00, 0.41363, 0.41425, 0.17212, 0.21488, 0.30421, 0.44056,
 11379,   4.74, 295.00, 0.41840, 0.41732, 0.16428, 0.21636, 0.30379, 0.43971,
 11380,   6.63, 295.00, 0.50690, 0.31183, 0.18127, 0.16946, 0.27241, 0.42809,
 11381,   8.53, 295.00, 0.61193, 0.23069, 0.15739, 0.12658, 0.23919, 0.41355,
 11382,  10.42, 295.00, 0.50556, 0.29931, 0.19513, 0.16366, 0.26837, 0.42672,
 11386,  18.00, 295.00, 0.46124, 0.27676, 0.26199, 0.15603, 0.27080, 0.43328,
 11400,  44.53, 295.00, 0.54958, 0.15644, 0.29399, 0.11018, 0.23018, 0.44233,
 11401,  46.42, 295.00, 0.36542, 0.30856, 0.32601, 0.17417, 0.29125, 0.45631,
 11402,  48.32, 295.00, 0.62520, 0.09706, 0.27775, 0.11460, 0.20104, 0.42936,
 11403,  50.21, 295.00, 0.65647, 0.10428, 0.23925, 0.10419, 0.21044, 0.44327,
 11404,  52.11, 295.00, 0.69513, 0.03428, 0.27059, 0.16509, 0.21509, 0.48776,
 11405,  54.00, 295.00, 0.69513, 0.03428, 0.27059, 0.15149, 0.20149, 0.45733,
 11406,  55.89, 295.00, 0.56667, 0.18784, 0.24549, 0.11417, 0.24097, 0.43865,
 11407,  57.79, 295.00, 0.56667, 0.18784, 0.24549, 0.11417, 0.25400, 0.47609,
 11408,  59.68, 295.00, 0.56667, 0.18784, 0.24549, 0.11417, 0.24887, 0.44616,
 11409,  61.58, 295.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.21668, 0.43568,
 11410,  63.47, 295.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.20930, 0.42285,
 11411,  65.37, 295.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.20582, 0.41838,
 11412,  67.26, 295.00, 0.67418, 0.11235, 0.21346, 0.09744, 0.19579, 0.40558,
 11413,  69.16, 295.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11417,  76.74, 295.00, 0.86706, 0.06431, 0.06863, 0.10798, 0.15798, 0.38209,
 11418,  78.63, 295.00, 0.86706, 0.06431, 0.06863, 0.10531, 0.15531, 0.37995,
 11419,  80.53, 295.00, 0.86706, 0.06431, 0.06863, 0.11718, 0.16718, 0.39223,
 11420,  82.42, 295.00, 0.86706, 0.06431, 0.06863, 0.11701, 0.16701, 0.39200,
 11428, -84.32, 297.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11433, -74.84, 297.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11434, -72.95, 297.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11435, -71.05, 297.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11436, -69.16, 297.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11438, -65.37, 297.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11439, -63.47, 297.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11450, -42.63, 297.50, 0.55382, 0.17663, 0.26954, 0.11280, 0.23096, 0.41982,
 11451, -40.74, 297.50, 0.46405, 0.15376, 0.38219, 0.12309, 0.23502, 0.43147,
 11452, -38.84, 297.50, 0.58317, 0.18801, 0.22882, 0.11246, 0.23290, 0.41875,
 11453, -36.95, 297.50, 0.44252, 0.22520, 0.33229, 0.13911, 0.26172, 0.43732,
 11454, -35.05, 297.50, 0.33382, 0.29134, 0.37484, 0.17084, 0.29178, 0.45090,
 11455, -33.16, 297.50, 0.33382, 0.29134, 0.37484, 0.17084, 0.29379, 0.45367,
 11456, -31.26, 297.50, 0.33078, 0.31895, 0.35026, 0.17995, 0.29846, 0.45205,
 11457, -29.37, 297.50, 0.46500, 0.26026, 0.27474, 0.14923, 0.26669, 0.43329,
 11458, -27.47, 297.50, 0.53654, 0.21771, 0.24575, 0.12703, 0.24710, 0.42593,
 11459, -25.58, 297.50, 0.37219, 0.26193, 0.36588, 0.15801, 0.27965, 0.44757,
