lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,cellid,WRTCELL
33,76,1,80,52.1,14,3148,0
33,77,1,80,54,12,3149,0
33,78,1,80,55.9,8,3150,0
33,79,1,80,57.8,5,3151,0
33,80,1,80,59.7,1,3152,0
33,81,1,80,61.6,1,3153,0
33,82,1,80,63.5,11,3154,0
33,83,1,80,65.4,11,3155,0
33,84,1,80,67.3,7,3156,0
33,85,1,80,69.2,7,3157,0
33,86,1,80,71.1,7,3158,0
33,87,1,80,72.9,17,3159,0
33,88,0,80,74.8,17,3160,0
33,89,0,80,76.7,17,3161,0
33,90,0,80,78.6,17,3162,0
33,91,0,80,80.5,17,3163,0
33,92,0,80,82.4,17,3164,0
33,93,0,80,84.3,17,3165,0
33,94,0,80,86.2,17,3166,0
33,95,0,80,88.1,17,3167,0
33,96,0,80,90,17,3168,0
34,1,1,82.5,-90,15,3169,0
34,2,1,82.5,-88.1,15,3170,0
34,3,1,82.5,-86.2,15,3171,0
34,4,1,82.5,-84.3,15,3172,0
34,5,1,82.5,-82.4,15,3173,0
34,6,1,82.5,-80.5,15,3174,0
34,7,1,82.5,-78.6,15,3175,0
34,8,1,82.5,-76.7,15,3176,0
34,9,1,82.5,-74.8,15,3177,0
34,10,1,82.5,-72.9,15,3178,0
34,11,1,82.5,-71.1,15,3179,0
34,12,1,82.5,-69.2,15,3180,0
34,13,1,82.5,-67.3,15,3181,0
34,14,0,82.5,-65.4,17,3182,0
34,15,0,82.5,-63.5,17,3183,0
34,16,0,82.5,-61.6,17,3184,0
34,17,0,82.5,-59.7,17,3185,0
34,18,0,82.5,-57.8,17,3186,0
34,19,0,82.5,-55.9,17,3187,0
34,20,0,82.5,-54,17,3188,0
34,21,0,82.5,-52.1,17,3189,0
34,22,0,82.5,-50.2,17,3190,0
34,23,0,82.5,-48.3,17,3191,0
34,24,0,82.5,-46.4,17,3192,0
34,25,0,82.5,-44.5,17,3193,0
34,26,0,82.5,-42.6,17,3194,0
34,27,0,82.5,-40.7,17,3195,0
34,28,0,82.5,-38.8,17,3196,0
34,29,0,82.5,-36.9,17,3197,0
34,30,0,82.5,-35.1,17,3198,0
34,31,0,82.5,-33.2,17,3199,0
34,32,0,82.5,-31.3,17,3200,0
34,33,0,82.5,-29.4,17,3201,0
34,34,0,82.5,-27.5,17,3202,0
34,35,0,82.5,-25.6,17,3203,0
34,36,0,82.5,-23.7,17,3204,0
34,37,0,82.5,-21.8,17,3205,0
34,38,0,82.5,-19.9,17,3206,0
34,39,0,82.5,-18,17,3207,0
34,40,0,82.5,-16.1,17,3208,0
34,41,0,82.5,-14.2,17,3209,0
34,42,0,82.5,-12.3,17,3210,0
34,43,0,82.5,-10.4,17,3211,0
34,44,0,82.5,-8.5,17,3212,0
34,45,0,82.5,-6.6,17,3213,0
34,46,0,82.5,-4.7,17,3214,0
34,47,0,82.5,-2.8,17,3215,0
34,48,0,82.5,-0.9,17,3216,0
34,49,0,82.5,0.9,17,3217,0
34,50,0,82.5,2.8,17,3218,0
34,51,0,82.5,4.7,17,3219,0
34,52,0,82.5,6.6,17,3220,0
34,53,0,82.5,8.5,17,3221,0
34,54,0,82.5,10.4,17,3222,0
34,55,0,82.5,12.3,17,3223,0
34,56,0,82.5,14.2,17,3224,0
34,57,0,82.5,16.1,17,3225,0
34,58,1,82.5,18,14,3226,0
34,59,1,82.5,19.9,12,3227,0
34,60,1,82.5,21.8,12,3228,0
34,61,1,82.5,23.7,12,3229,0
34,62,1,82.5,25.6,12,3230,0
34,63,1,82.5,27.5,12,3231,0
34,64,1,82.5,29.4,10,3232,0
34,65,1,82.5,31.3,7,3233,0
34,66,1,82.5,33.2,7,3234,0
34,67,1,82.5,35.1,7,3235,0
34,68,1,82.5,36.9,16,3236,0
34,69,1,82.5,38.8,16,3237,0
34,70,1,82.5,40.7,16,3238,0
34,71,1,82.5,42.6,10,3239,0
34,72,1,82.5,44.5,10,3240,0
34,73,1,82.5,46.4,10,3241,0
34,74,1,82.5,48.3,10,3242,0
34,75,1,82.5,50.2,4,3243,0
34,76,1,82.5,52.1,12,3244,0
34,77,1,82.5,54,12,3245,0
34,78,1,82.5,55.9,5,3246,0
34,79,1,82.5,57.8,5,3247,0
34,80,1,82.5,59.7,5,3248,0
34,81,1,82.5,61.6,1,3249,0
34,82,1,82.5,63.5,1,3250,0
34,83,1,82.5,65.4,7,3251,0
34,84,1,82.5,67.3,7,3252,0
34,85,1,82.5,69.2,7,3253,0
34,86,1,82.5,71.1,7,3254,0
34,87,1,82.5,72.9,7,3255,0
34,88,0,82.5,74.8,17,3256,0
34,89,0,82.5,76.7,17,3257,0
34,90,0,82.5,78.6,17,3258,0
34,91,0,82.5,80.5,17,3259,0
34,92,0,82.5,82.4,17,3260,0
34,93,0,82.5,84.3,17,3261,0
34,94,0,82.5,86.2,17,3262,0
34,95,0,82.5,88.1,17,3263,0
34,96,0,82.5,90,17,3264,0
35,1,1,85,-90,15,3265,0
35,2,1,85,-88.1,15,3266,0
35,3,1,85,-86.2,15,3267,0
35,4,1,85,-84.3,15,3268,0
35,5,1,85,-82.4,15,3269,0
35,6,1,85,-80.5,15,3270,0
35,7,1,85,-78.6,15,3271,0
35,8,1,85,-76.7,15,3272,0
35,9,1,85,-74.8,15,3273,0
35,10,1,85,-72.9,15,3274,0
35,11,1,85,-71.1,15,3275,0
35,12,1,85,-69.2,15,3276,0
35,13,1,85,-67.3,15,3277,0
35,14,0,85,-65.4,17,3278,0
35,15,0,85,-63.5,17,3279,0
35,16,0,85,-61.6,17,3280,0
35,17,0,85,-59.7,17,3281,0
35,18,0,85,-57.8,17,3282,0
35,19,0,85,-55.9,17,3283,0
35,20,0,85,-54,17,3284,0
35,21,0,85,-52.1,17,3285,0
35,22,0,85,-50.2,17,3286,0
35,23,0,85,-48.3,17,3287,0
35,24,0,85,-46.4,17,3288,0
35,25,0,85,-44.5,17,3289,0
35,26,0,85,-42.6,17,3290,0
35,27,0,85,-40.7,17,3291,0
35,28,0,85,-38.8,17,3292,0
35,29,0,85,-36.9,17,3293,0
35,30,0,85,-35.1,17,3294,0
35,31,0,85,-33.2,17,3295,0
35,32,0,85,-31.3,17,3296,0
35,33,0,85,-29.4,17,3297,0
35,34,0,85,-27.5,17,3298,0
35,35,0,85,-25.6,17,3299,0
35,36,0,85,-23.7,17,3300,0
35,37,0,85,-21.8,17,3301,0
35,38,0,85,-19.9,17,3302,0
35,39,0,85,-18,17,3303,0
35,40,0,85,-16.1,17,3304,0
35,41,0,85,-14.2,17,3305,0
35,42,0,85,-12.3,17,3306,0
35,43,0,85,-10.4,17,3307,0
35,44,0,85,-8.5,17,3308,0
35,45,0,85,-6.6,17,3309,0
35,46,0,85,-4.7,17,3310,0
35,47,0,85,-2.8,17,3311,0
35,48,0,85,-0.9,17,3312,0
35,49,0,85,0.9,17,3313,0
35,50,0,85,2.8,17,3314,0
35,51,0,85,4.7,17,3315,0
35,52,0,85,6.6,17,3316,0
35,53,0,85,8.5,17,3317,0
35,54,0,85,10.4,17,3318,0
35,55,0,85,12.3,17,3319,0
35,56,0,85,14.2,17,3320,0
35,57,0,85,16.1,17,3321,0
35,58,0,85,18,17,3322,0
35,59,1,85,19.9,12,3323,0
35,60,1,85,21.8,12,3324,0
35,61,1,85,23.7,12,3325,0
35,62,1,85,25.6,12,3326,0
35,63,1,85,27.5,14,3327,0
35,64,1,85,29.4,10,3328,0
35,65,1,85,31.3,7,3329,0
35,66,1,85,33.2,7,3330,0
35,67,1,85,35.1,7,3331,0
35,68,1,85,36.9,16,3332,0
35,69,1,85,38.8,16,3333,0
35,70,1,85,40.7,16,3334,0
35,71,1,85,42.6,10,3335,0
35,72,1,85,44.5,10,3336,0
35,73,1,85,46.4,10,3337,0
35,74,1,85,48.3,10,3338,0
35,75,1,85,50.2,10,3339,0
35,76,1,85,52.1,12,3340,0
35,77,1,85,54,12,3341,0
35,78,1,85,55.9,5,3342,0
35,79,1,85,57.8,4,3343,0
35,80,1,85,59.7,5,3344,0
35,81,1,85,61.6,1,3345,0
35,82,1,85,63.5,11,3346,0
35,83,1,85,65.4,11,3347,0
35,84,1,85,67.3,7,3348,0
35,85,1,85,69.2,7,3349,0
35,86,1,85,71.1,7,3350,0
35,87,1,85,72.9,18,3351,0
35,88,1,85,74.8,17,3352,0
35,89,0,85,76.7,17,3353,0
35,90,0,85,78.6,17,3354,0
35,91,0,85,80.5,17,3355,0
35,92,0,85,82.4,17,3356,0
35,93,0,85,84.3,17,3357,0
35,94,0,85,86.2,17,3358,0
35,95,0,85,88.1,17,3359,0
35,96,0,85,90,17,3360,0
36,1,1,87.5,-90,15,3361,0
36,2,1,87.5,-88.1,15,3362,0
36,3,1,87.5,-86.2,15,3363,0
36,4,1,87.5,-84.3,15,3364,0
36,5,1,87.5,-82.4,15,3365,0
36,6,1,87.5,-80.5,15,3366,0
36,7,1,87.5,-78.6,15,3367,0
36,8,1,87.5,-76.7,15,3368,0
36,9,1,87.5,-74.8,15,3369,0
36,10,1,87.5,-72.9,15,3370,0
36,11,1,87.5,-71.1,15,3371,0
36,12,1,87.5,-69.2,15,3372,0
36,13,1,87.5,-67.3,15,3373,0
36,14,0,87.5,-65.4,17,3374,0
36,15,0,87.5,-63.5,17,3375,0
36,16,0,87.5,-61.6,17,3376,0
36,17,0,87.5,-59.7,17,3377,0
36,18,0,87.5,-57.8,17,3378,0
36,19,0,87.5,-55.9,17,3379,0
36,20,0,87.5,-54,17,3380,0
36,21,0,87.5,-52.1,17,3381,0
36,22,0,87.5,-50.2,17,3382,0
36,23,0,87.5,-48.3,17,3383,0
36,24,0,87.5,-46.4,17,3384,0
36,25,0,87.5,-44.5,17,3385,0
36,26,0,87.5,-42.6,17,3386,0
36,27,0,87.5,-40.7,17,3387,0
36,28,0,87.5,-38.8,17,3388,0
36,29,0,87.5,-36.9,17,3389,0
36,30,0,87.5,-35.1,17,3390,0
36,31,0,87.5,-33.2,17,3391,0
36,32,0,87.5,-31.3,17,3392,0
36,33,0,87.5,-29.4,17,3393,0
36,34,0,87.5,-27.5,17,3394,0
36,35,0,87.5,-25.6,17,3395,0
36,36,0,87.5,-23.7,17,3396,0
36,37,0,87.5,-21.8,17,3397,0
36,38,0,87.5,-19.9,17,3398,0
36,39,0,87.5,-18,17,3399,0
36,40,0,87.5,-16.1,17,3400,0
36,41,0,87.5,-14.2,17,3401,0
36,42,0,87.5,-12.3,17,3402,0
36,43,0,87.5,-10.4,17,3403,0
36,44,0,87.5,-8.5,17,3404,0
36,45,0,87.5,-6.6,17,3405,0
36,46,0,87.5,-4.7,17,3406,0
36,47,0,87.5,-2.8,17,3407,0
36,48,0,87.5,-0.9,17,3408,0
36,49,0,87.5,0.9,17,3409,0
36,50,0,87.5,2.8,17,3410,0
36,51,0,87.5,4.7,17,3411,0
36,52,0,87.5,6.6,17,3412,0
36,53,0,87.5,8.5,17,3413,0
36,54,0,87.5,10.4,17,3414,0
36,55,0,87.5,12.3,17,3415,0
36,56,0,87.5,14.2,17,3416,0
36,57,0,87.5,16.1,17,3417,0
36,58,0,87.5,18,17,3418,0
36,59,0,87.5,19.9,17,3419,0
36,60,1,87.5,21.8,12,3420,0
36,61,1,87.5,23.7,12,3421,0
36,62,1,87.5,25.6,12,3422,0
36,63,1,87.5,27.5,7,3423,0
36,64,1,87.5,29.4,10,3424,0
36,65,1,87.5,31.3,10,3425,0
36,66,1,87.5,33.2,7,3426,0
36,67,1,87.5,35.1,7,3427,0
36,68,1,87.5,36.9,16,3428,0
36,69,1,87.5,38.8,16,3429,0
36,70,1,87.5,40.7,16,3430,0
36,71,1,87.5,42.6,10,3431,0
36,72,1,87.5,44.5,7,3432,0
36,73,1,87.5,46.4,7,3433,0
36,74,1,87.5,48.3,10,3434,0
36,75,1,87.5,50.2,8,3435,0
36,76,1,87.5,52.1,5,3436,0
36,77,1,87.5,54,5,3437,0
36,78,1,87.5,55.9,5,3438,0
36,79,1,87.5,57.8,5,3439,0
36,80,1,87.5,59.7,5,3440,0
36,81,1,87.5,61.6,1,3441,0
36,82,1,87.5,63.5,11,3442,0
36,83,1,87.5,65.4,11,3443,0
36,84,1,87.5,67.3,7,3444,0
36,85,1,87.5,69.2,7,3445,0
36,86,1,87.5,71.1,7,3446,0
36,87,1,87.5,72.9,18,3447,0
36,88,1,87.5,74.8,18,3448,0
36,89,0,87.5,76.7,17,3449,0
36,90,0,87.5,78.6,17,3450,0
36,91,0,87.5,80.5,17,3451,0
36,92,0,87.5,82.4,17,3452,0
36,93,0,87.5,84.3,17,3453,0
36,94,0,87.5,86.2,17,3454,0
36,95,0,87.5,88.1,17,3455,0
36,96,0,87.5,90,17,3456,0
37,1,1,90,-90,15,3457,0
37,2,1,90,-88.1,15,3458,0
37,3,1,90,-86.2,15,3459,0
37,4,1,90,-84.3,15,3460,0
37,5,1,90,-82.4,15,3461,0
37,6,1,90,-80.5,15,3462,0
37,7,1,90,-78.6,15,3463,0
37,8,1,90,-76.7,15,3464,0
37,9,1,90,-74.8,15,3465,0
37,10,1,90,-72.9,15,3466,0
37,11,1,90,-71.1,15,3467,0
37,12,1,90,-69.2,15,3468,0
37,13,1,90,-67.3,15,3469,0
37,14,0,90,-65.4,17,3470,0
37,15,0,90,-63.5,17,3471,0
37,16,0,90,-61.6,17,3472,0
37,17,0,90,-59.7,17,3473,0
37,18,0,90,-57.8,17,3474,0
37,19,0,90,-55.9,17,3475,0
37,20,0,90,-54,17,3476,0
37,21,0,90,-52.1,17,3477,0
37,22,0,90,-50.2,17,3478,0
37,23,0,90,-48.3,17,3479,0
37,24,0,90,-46.4,17,3480,0
37,25,0,90,-44.5,17,3481,0
37,26,0,90,-42.6,17,3482,0
37,27,0,90,-40.7,17,3483,0
37,28,0,90,-38.8,17,3484,0
37,29,0,90,-36.9,17,3485,0
37,30,0,90,-35.1,17,3486,0
37,31,0,90,-33.2,17,3487,0
37,32,0,90,-31.3,17,3488,0
37,33,0,90,-29.4,17,3489,0
37,34,0,90,-27.5,17,3490,0
37,35,0,90,-25.6,17,3491,0
37,36,0,90,-23.7,17,3492,0
37,37,0,90,-21.8,17,3493,0
37,38,0,90,-19.9,17,3494,0
37,39,0,90,-18,17,3495,0
37,40,0,90,-16.1,17,3496,0
37,41,0,90,-14.2,17,3497,0
37,42,0,90,-12.3,17,3498,0
37,43,0,90,-10.4,17,3499,0
37,44,0,90,-8.5,17,3500,0
37,45,0,90,-6.6,17,3501,0
37,46,0,90,-4.7,17,3502,0
37,47,0,90,-2.8,17,3503,0
37,48,0,90,-0.9,17,3504,0
37,49,0,90,0.9,17,3505,0
37,50,0,90,2.8,17,3506,0
37,51,0,90,4.7,17,3507,0
37,52,0,90,6.6,17,3508,0
37,53,0,90,8.5,17,3509,0
37,54,0,90,10.4,17,3510,0
37,55,0,90,12.3,17,3511,0
37,56,0,90,14.2,17,3512,0
37,57,0,90,16.1,17,3513,0
37,58,0,90,18,17,3514,0
37,59,0,90,19.9,17,3515,0
37,60,1,90,21.8,17,3516,0
37,61,1,90,23.7,12,3517,0
37,62,1,90,25.6,12,3518,0
37,63,1,90,27.5,4,3519,0
37,64,1,90,29.4,10,3520,0
37,65,1,90,31.3,10,3521,0
37,66,1,90,33.2,7,3522,0
37,67,1,90,35.1,7,3523,0
37,68,1,90,36.9,7,3524,0
37,69,1,90,38.8,16,3525,0
37,70,1,90,40.7,16,3526,0
37,71,1,90,42.6,16,3527,0
37,72,1,90,44.5,16,3528,0
37,73,1,90,46.4,7,3529,0
37,74,1,90,48.3,10,3530,0
37,75,1,90,50.2,10,3531,0
37,76,1,90,52.1,5,3532,0
37,77,1,90,54,12,3533,0
37,78,1,90,55.9,5,3534,0
37,79,1,90,57.8,4,3535,0
37,80,1,90,59.7,14,3536,0
37,81,1,90,61.6,1,3537,0
37,82,1,90,63.5,7,3538,0
37,83,1,90,65.4,7,3539,0
37,84,1,90,67.3,7,3540,0
37,85,1,90,69.2,7,3541,0
37,86,1,90,71.1,7,3542,0
37,87,1,90,72.9,18,3543,0
37,88,1,90,74.8,18,3544,0
37,89,0,90,76.7,17,3545,0
37,90,0,90,78.6,17,3546,0
37,91,0,90,80.5,17,3547,0
37,92,0,90,82.4,17,3548,0
37,93,0,90,84.3,17,3549,0
37,94,0,90,86.2,17,3550,0
37,95,0,90,88.1,17,3551,0
37,96,0,90,90,17,3552,0
38,1,1,92.5,-90,15,3553,0
38,2,1,92.5,-88.1,15,3554,0
38,3,1,92.5,-86.2,15,3555,0
38,4,1,92.5,-84.3,15,3556,0
38,5,1,92.5,-82.4,15,3557,0
38,6,1,92.5,-80.5,15,3558,0
38,7,1,92.5,-78.6,15,3559,0
38,8,1,92.5,-76.7,15,3560,0
38,9,1,92.5,-74.8,15,3561,0
38,10,1,92.5,-72.9,15,3562,0
38,11,1,92.5,-71.1,15,3563,0
38,12,1,92.5,-69.2,15,3564,0
38,13,1,92.5,-67.3,15,3565,0
38,14,0,92.5,-65.4,17,3566,0
38,15,0,92.5,-63.5,17,3567,0
38,16,0,92.5,-61.6,17,3568,0
38,17,0,92.5,-59.7,17,3569,0
38,18,0,92.5,-57.8,17,3570,0
38,19,0,92.5,-55.9,17,3571,0
38,20,0,92.5,-54,17,3572,0
38,21,0,92.5,-52.1,17,3573,0
38,22,0,92.5,-50.2,17,3574,0
38,23,0,92.5,-48.3,17,3575,0
38,24,0,92.5,-46.4,17,3576,0
38,25,0,92.5,-44.5,17,3577,0
38,26,0,92.5,-42.6,17,3578,0
38,27,0,92.5,-40.7,17,3579,0
38,28,0,92.5,-38.8,17,3580,0
38,29,0,92.5,-36.9,17,3581,0
38,30,0,92.5,-35.1,17,3582,0
38,31,0,92.5,-33.2,17,3583,0
38,32,0,92.5,-31.3,17,3584,0
38,33,0,92.5,-29.4,17,3585,0
38,34,0,92.5,-27.5,17,3586,0
38,35,0,92.5,-25.6,17,3587,0
38,36,0,92.5,-23.7,17,3588,0
38,37,0,92.5,-21.8,17,3589,0
38,38,0,92.5,-19.9,17,3590,0
38,39,0,92.5,-18,17,3591,0
38,40,0,92.5,-16.1,17,3592,0
38,41,0,92.5,-14.2,17,3593,0
38,42,0,92.5,-12.3,17,3594,0
38,43,0,92.5,-10.4,17,3595,0
38,44,0,92.5,-8.5,17,3596,0
38,45,0,92.5,-6.6,17,3597,0
38,46,0,92.5,-4.7,17,3598,0
38,47,0,92.5,-2.8,17,3599,0
38,48,0,92.5,-0.9,17,3600,0
38,49,0,92.5,0.9,17,3601,0
38,50,0,92.5,2.8,17,3602,0
38,51,0,92.5,4.7,17,3603,0
38,52,0,92.5,6.6,17,3604,0
38,53,0,92.5,8.5,17,3605,0
38,54,0,92.5,10.4,17,3606,0
38,55,0,92.5,12.3,17,3607,0
38,56,0,92.5,14.2,17,3608,0
38,57,0,92.5,16.1,17,3609,0
38,58,0,92.5,18,17,3610,0
38,59,0,92.5,19.9,17,3611,0
38,60,1,92.5,21.8,5,3612,0
38,61,1,92.5,23.7,5,3613,0
38,62,1,92.5,25.6,14,3614,0
38,63,1,92.5,27.5,4,3615,0
38,64,1,92.5,29.4,10,3616,0
38,65,1,92.5,31.3,10,3617,0
38,66,1,92.5,33.2,10,3618,0
38,67,1,92.5,35.1,7,3619,0
38,68,1,92.5,36.9,16,3620,0
38,69,1,92.5,38.8,16,3621,0
38,70,1,92.5,40.7,16,3622,0
38,71,1,92.5,42.6,16,3623,0
38,72,1,92.5,44.5,16,3624,0
38,73,1,92.5,46.4,10,3625,0
38,74,1,92.5,48.3,7,3626,0
38,75,1,92.5,50.2,10,3627,0
38,76,1,92.5,52.1,5,3628,0
38,77,1,92.5,54,5,3629,0
38,78,1,92.5,55.9,4,3630,0
38,79,1,92.5,57.8,4,3631,0
38,80,1,92.5,59.7,5,3632,0
38,81,1,92.5,61.6,3,3633,0
38,82,1,92.5,63.5,7,3634,0
38,83,1,92.5,65.4,7,3635,0
38,84,1,92.5,67.3,7,3636,0
38,85,1,92.5,69.2,18,3637,0
38,86,1,92.5,71.1,7,3638,0
38,87,1,92.5,72.9,7,3639,0
38,88,1,92.5,74.8,18,3640,0
38,89,0,92.5,76.7,17,3641,0
38,90,0,92.5,78.6,17,3642,0
38,91,1,92.5,80.5,17,3643,0
38,92,0,92.5,82.4,17,3644,0
38,93,0,92.5,84.3,17,3645,0
38,94,0,92.5,86.2,17,3646,0
38,95,0,92.5,88.1,17,3647,0
38,96,0,92.5,90,17,3648,0
39,1,1,95,-90,15,3649,0
39,2,1,95,-88.1,15,3650,0
39,3,1,95,-86.2,15,3651,0
39,4,1,95,-84.3,15,3652,0
39,5,1,95,-82.4,15,3653,0
39,6,1,95,-80.5,15,3654,0
39,7,1,95,-78.6,15,3655,0
39,8,1,95,-76.7,15,3656,0
39,9,1,95,-74.8,15,3657,0
39,10,1,95,-72.9,15,3658,0
39,11,1,95,-71.1,15,3659,0
39,12,1,95,-69.2,15,3660,0
39,13,1,95,-67.3,15,3661,0
39,14,0,95,-65.4,17,3662,0
39,15,0,95,-63.5,17,3663,0
39,16,0,95,-61.6,17,3664,0
39,17,0,95,-59.7,17,3665,0
39,18,0,95,-57.8,17,3666,0
39,19,0,95,-55.9,17,3667,0
39,20,0,95,-54,17,3668,0
39,21,0,95,-52.1,17,3669,0
39,22,0,95,-50.2,17,3670,0
39,23,0,95,-48.3,17,3671,0
39,24,0,95,-46.4,17,3672,0
39,25,0,95,-44.5,17,3673,0
39,26,0,95,-42.6,17,3674,0
39,27,0,95,-40.7,17,3675,0
39,28,0,95,-38.8,17,3676,0
39,29,0,95,-36.9,17,3677,0
39,30,0,95,-35.1,17,3678,0
39,31,0,95,-33.2,17,3679,0
39,32,0,95,-31.3,17,3680,0
39,33,0,95,-29.4,17,3681,0
39,34,0,95,-27.5,17,3682,0
39,35,0,95,-25.6,17,3683,0
39,36,0,95,-23.7,17,3684,0
39,37,0,95,-21.8,17,3685,0
39,38,0,95,-19.9,17,3686,0
39,39,0,95,-18,17,3687,0
39,40,0,95,-16.1,17,3688,0
39,41,0,95,-14.2,17,3689,0
39,42,0,95,-12.3,17,3690,0
39,43,0,95,-10.4,17,3691,0
39,44,0,95,-8.5,17,3692,0
39,45,0,95,-6.6,17,3693,0
39,46,0,95,-4.7,17,3694,0
39,47,0,95,-2.8,17,3695,0
39,48,0,95,-0.9,17,3696,0
39,49,0,95,0.9,17,3697,0
39,50,0,95,2.8,17,3698,0
39,51,0,95,4.7,17,3699,0
39,52,0,95,6.6,17,3700,0
39,53,0,95,8.5,17,3701,0
39,54,0,95,10.4,17,3702,0
39,55,0,95,12.3,17,3703,0
39,56,0,95,14.2,17,3704,0
39,57,1,95,16.1,12,3705,0
39,58,1,95,18,12,3706,0
39,59,1,95,19.9,12,3707,0
39,60,1,95,21.8,12,3708,0
39,61,1,95,23.7,5,3709,0
39,62,1,95,25.6,14,3710,0
39,63,1,95,27.5,14,3711,0
39,64,1,95,29.4,10,3712,0
39,65,1,95,31.3,10,3713,0
39,66,1,95,33.2,10,3714,0
39,67,1,95,35.1,10,3715,0
39,68,1,95,36.9,16,3716,0
39,69,1,95,38.8,16,3717,0
39,70,1,95,40.7,16,3718,0
39,71,1,95,42.6,16,3719,0
39,72,1,95,44.5,16,3720,0
39,73,1,95,46.4,7,3721,0
39,74,1,95,48.3,7,3722,0
39,75,1,95,50.2,10,3723,0
39,76,1,95,52.1,5,3724,0
39,77,1,95,54,5,3725,0
39,78,1,95,55.9,4,3726,0
39,79,1,95,57.8,4,3727,0
39,80,1,95,59.7,5,3728,0
39,81,1,95,61.6,5,3729,0
39,82,1,95,63.5,7,3730,0
39,83,1,95,65.4,7,3731,0
39,84,1,95,67.3,7,3732,0
39,85,1,95,69.2,18,3733,0
39,86,1,95,71.1,7,3734,0
39,87,1,95,72.9,7,3735,0
39,88,1,95,74.8,18,3736,0
39,89,1,95,76.7,17,3737,0
39,90,0,95,78.6,17,3738,0
39,91,1,95,80.5,15,3739,0
39,92,0,95,82.4,17,3740,0
39,93,0,95,84.3,17,3741,0
39,94,0,95,86.2,17,3742,0
39,95,0,95,88.1,17,3743,0
39,96,0,95,90,17,3744,0
40,1,1,97.5,-90,15,3745,0
40,2,1,97.5,-88.1,15,3746,0
40,3,1,97.5,-86.2,15,3747,0
40,4,1,97.5,-84.3,15,3748,0
40,5,1,97.5,-82.4,15,3749,0
40,6,1,97.5,-80.5,15,3750,0
40,7,1,97.5,-78.6,15,3751,0
40,8,1,97.5,-76.7,15,3752,0
40,9,1,97.5,-74.8,15,3753,0
40,10,1,97.5,-72.9,15,3754,0
40,11,1,97.5,-71.1,15,3755,0
40,12,1,97.5,-69.2,15,3756,0
40,13,1,97.5,-67.3,15,3757,0
40,14,1,97.5,-65.4,17,3758,0
40,15,0,97.5,-63.5,17,3759,0
40,16,0,97.5,-61.6,17,3760,0
40,17,0,97.5,-59.7,17,3761,0
40,18,0,97.5,-57.8,17,3762,0
40,19,0,97.5,-55.9,17,3763,0
40,20,0,97.5,-54,17,3764,0
40,21,0,97.5,-52.1,17,3765,0
40,22,0,97.5,-50.2,17,3766,0
40,23,0,97.5,-48.3,17,3767,0
40,24,0,97.5,-46.4,17,3768,0
40,25,0,97.5,-44.5,17,3769,0
40,26,0,97.5,-42.6,17,3770,0
40,27,0,97.5,-40.7,17,3771,0
40,28,0,97.5,-38.8,17,3772,0
40,29,0,97.5,-36.9,17,3773,0
40,30,0,97.5,-35.1,17,3774,0
40,31,0,97.5,-33.2,17,3775,0
40,32,0,97.5,-31.3,17,3776,0
40,33,0,97.5,-29.4,17,3777,0
40,34,0,97.5,-27.5,17,3778,0
40,35,0,97.5,-25.6,17,3779,0
40,36,0,97.5,-23.7,17,3780,0
40,37,0,97.5,-21.8,17,3781,0
40,38,0,97.5,-19.9,17,3782,0
40,39,0,97.5,-18,17,3783,0
40,40,0,97.5,-16.1,17,3784,0
40,41,0,97.5,-14.2,17,3785,0
40,42,0,97.5,-12.3,17,3786,0
40,43,0,97.5,-10.4,17,3787,0
40,44,0,97.5,-8.5,17,3788,0
40,45,0,97.5,-6.6,17,3789,0
40,46,0,97.5,-4.7,17,3790,0
40,47,0,97.5,-2.8,17,3791,0
40,48,0,97.5,-0.9,17,3792,0
40,49,0,97.5,0.9,17,3793,0
40,50,1,97.5,2.8,2,3794,0
40,51,1,97.5,4.7,17,3795,0
40,52,0,97.5,6.6,17,3796,0
40,53,0,97.5,8.5,17,3797,0
40,54,1,97.5,10.4,17,3798,0
40,55,1,97.5,12.3,17,3799,0
40,56,0,97.5,14.2,17,3800,0
40,57,1,97.5,16.1,17,3801,0
40,58,1,97.5,18,2,3802,0
40,59,1,97.5,19.9,4,3803,0
40,60,1,97.5,21.8,5,3804,0
40,61,1,97.5,23.7,5,3805,0
40,62,1,97.5,25.6,2,3806,0
40,63,1,97.5,27.5,4,3807,0
40,64,1,97.5,29.4,10,3808,0
40,65,1,97.5,31.3,10,3809,0
40,66,1,97.5,33.2,10,3810,0
40,67,1,97.5,35.1,10,3811,0
40,68,1,97.5,36.9,7,3812,0
40,69,1,97.5,38.8,7,3813,0
40,70,1,97.5,40.7,16,3814,0
40,71,1,97.5,42.6,16,3815,0
40,72,1,97.5,44.5,16,3816,0
40,73,1,97.5,46.4,10,3817,0
40,74,1,97.5,48.3,10,3818,0
40,75,1,97.5,50.2,10,3819,0
40,76,1,97.5,52.1,5,3820,0
40,77,1,97.5,54,5,3821,0
40,78,1,97.5,55.9,4,3822,0
40,79,1,97.5,57.8,14,3823,0
40,80,1,97.5,59.7,5,3824,0
40,81,1,97.5,61.6,5,3825,0
40,82,1,97.5,63.5,7,3826,0
40,83,1,97.5,65.4,7,3827,0
40,84,1,97.5,67.3,7,3828,0
