ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
  3325,  23.68,  85.00, 0.39751, 0.42537, 0.17712, 0.21884, 0.30737, 0.44221,
  3326,  25.58,  85.00, 0.36344, 0.23137, 0.40519, 0.15031, 0.27315, 0.44655,
  3327,  27.47,  85.00, 0.50166, 0.26978, 0.22856, 0.15065, 0.26481, 0.43034,
  3328,  29.37,  85.00, 0.57894, 0.24914, 0.17192, 0.13703, 0.25119, 0.42247,
  3329,  31.26,  85.00, 0.57224, 0.15176, 0.27601, 0.10669, 0.22143, 0.41846,
  3330,  33.16,  85.00, 0.57224, 0.15176, 0.27601, 0.10669, 0.22160, 0.41868,
  3331,  35.05,  85.00, 0.57224, 0.15176, 0.27601, 0.10669, 0.22168, 0.41881,
  3332,  36.95,  85.00, 0.57224, 0.15176, 0.27601, 0.10669, 0.22170, 0.41883,
  3333,  38.84,  85.00, 0.90000, 0.05000, 0.05000, 0.09730, 0.14730, 0.37786,
  3334,  40.74,  85.00, 0.90000, 0.05000, 0.05000, 0.09829, 0.14829, 0.37936,
  3335,  42.63,  85.00, 0.58705, 0.24171, 0.17124, 0.13313, 0.24573, 0.41748,
  3336,  44.53,  85.00, 0.25544, 0.12799, 0.61658, 0.17170, 0.25489, 0.45885,
  3337,  46.42,  85.00, 0.25544, 0.12799, 0.61658, 0.17170, 0.25534, 0.45954,
  3338,  48.32,  85.00, 0.35891, 0.28573, 0.35536, 0.16689, 0.28753, 0.44830,
  3339,  50.21,  85.00, 0.47973, 0.17992, 0.34036, 0.12310, 0.24400, 0.43393,
  3340,  52.11,  85.00, 0.29140, 0.31544, 0.39316, 0.18172, 0.30364, 0.45755,
  3341,  54.00,  85.00, 0.40141, 0.34859, 0.25000, 0.18774, 0.29539, 0.44418,
  3342,  55.89,  85.00, 0.01272, 0.35225, 0.63503, 0.26429, 0.35106, 0.49222,
  3343,  57.79,  85.00, 0.50466, 0.14863, 0.34670, 0.11660, 0.23108, 0.43130,
  3344,  59.68,  85.00, 0.22143, 0.26808, 0.51049, 0.17781, 0.30967, 0.47887,
  3345,  61.58,  85.00, 0.42682, 0.23035, 0.34284, 0.14242, 0.27192, 0.45407,
  3346,  63.47,  85.00, 0.39757, 0.23226, 0.37017, 0.14634, 0.27460, 0.45645,
  3347,  65.37,  85.00, 0.43325, 0.22319, 0.34355, 0.13956, 0.26741, 0.45239,
  3348,  67.26,  85.00, 0.45927, 0.18269, 0.35805, 0.12646, 0.25464, 0.45254,
  3349,  69.16,  85.00, 0.45927, 0.18269, 0.35805, 0.12646, 0.25395, 0.45113,
  3350,  71.05,  85.00, 0.32894, 0.14543, 0.52563, 0.14922, 0.25991, 0.46826,
  3351,  72.95,  85.00, 0.36831, 0.10616, 0.52553, 0.15825, 0.24064, 0.46364,
  3352,  74.84,  85.00, 0.39908, 0.06767, 0.53325, 0.16719, 0.21719, 0.45096,
  3373, -67.26,  87.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3419,  19.89,  87.50, 0.41670, 0.38094, 0.20236, 0.20095, 0.29829, 0.44085,
  3420,  21.79,  87.50, 0.37726, 0.44028, 0.18245, 0.22385, 0.31202, 0.44559,
  3421,  23.68,  87.50, 0.21001, 0.67978, 0.11020, 0.27421, 0.36105, 0.46615,
  3422,  25.58,  87.50, 0.42636, 0.28624, 0.28740, 0.16201, 0.27840, 0.43934,
  3423,  27.47,  87.50, 0.57894, 0.24914, 0.17192, 0.13703, 0.24983, 0.42056,
  3424,  29.37,  87.50, 0.57894, 0.24914, 0.17192, 0.13703, 0.24960, 0.42008,
  3425,  31.26,  87.50, 0.55875, 0.13355, 0.30770, 0.10924, 0.21722, 0.42074,
  3426,  33.16,  87.50, 0.57224, 0.15176, 0.27601, 0.10669, 0.22151, 0.41855,
  3427,  35.05,  87.50, 0.57224, 0.15176, 0.27601, 0.10669, 0.22149, 0.41853,
  3428,  36.95,  87.50, 0.57224, 0.15176, 0.27601, 0.10669, 0.22139, 0.41837,
  3429,  38.84,  87.50, 0.90000, 0.05000, 0.05000, 0.09752, 0.14752, 0.37820,
  3430,  40.74,  87.50, 0.24863, 0.29824, 0.45313, 0.18109, 0.30431, 0.46082,
  3431,  42.63,  87.50, 0.58146, 0.14338, 0.27516, 0.10515, 0.21779, 0.41780,
  3432,  44.53,  87.50, 0.90000, 0.05000, 0.05000, 0.09695, 0.14695, 0.37736,
  3433,  46.42,  87.50, 0.25544, 0.12799, 0.61658, 0.17170, 0.25455, 0.45834,
  3434,  48.32,  87.50, 0.58705, 0.24171, 0.17124, 0.13313, 0.24761, 0.42061,
  3435,  50.21,  87.50, 0.54914, 0.13302, 0.31784, 0.11083, 0.22268, 0.42974,
  3436,  52.11,  87.50, 0.31546, 0.22413, 0.46041, 0.15533, 0.27826, 0.45444,
  3437,  54.00,  87.50, 0.31546, 0.22413, 0.46041, 0.15533, 0.27804, 0.45373,
  3438,  55.89,  87.50, 0.50466, 0.14863, 0.34670, 0.11660, 0.23032, 0.43003,
  3439,  57.79,  87.50, 0.50466, 0.14863, 0.34670, 0.11660, 0.23080, 0.43096,
  3440,  59.68,  87.50, 0.22143, 0.26808, 0.51049, 0.17781, 0.30518, 0.47151,
  3441,  61.58,  87.50, 0.42682, 0.23035, 0.34284, 0.14242, 0.26672, 0.44529,
  3442,  63.47,  87.50, 0.15270, 0.21449, 0.63282, 0.18365, 0.30350, 0.48454,
  3443,  65.37,  87.50, 0.43217, 0.23292, 0.33491, 0.14263, 0.26943, 0.45005,
  3444,  67.26,  87.50, 0.45927, 0.18269, 0.35805, 0.12646, 0.25332, 0.45070,
  3445,  69.16,  87.50, 0.45927, 0.18269, 0.35805, 0.12646, 0.25321, 0.45005,
  3446,  71.05,  87.50, 0.45927, 0.18269, 0.35805, 0.12646, 0.25404, 0.45133,
  3447,  72.95,  87.50, 0.36831, 0.10616, 0.52553, 0.15825, 0.24016, 0.46292,
  3448,  74.84,  87.50, 0.36831, 0.10616, 0.52553, 0.15825, 0.23934, 0.46108,
  3469, -67.26,  90.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3516,  21.79,  90.00, 0.32914, 0.36689, 0.30397, 0.19624, 0.30912, 0.45376,
  3517,  23.68,  90.00, 0.45102, 0.31132, 0.23767, 0.17090, 0.28166, 0.43792,
  3518,  25.58,  90.00, 0.45102, 0.31132, 0.23767, 0.17090, 0.28043, 0.43604,
  3519,  27.47,  90.00, 0.57894, 0.24914, 0.17192, 0.13703, 0.24967, 0.42091,
  3520,  29.37,  90.00, 0.57894, 0.24914, 0.17192, 0.13703, 0.25000, 0.42084,
  3521,  31.26,  90.00, 0.54686, 0.22770, 0.22544, 0.12994, 0.24700, 0.42233,
  3522,  33.16,  90.00, 0.57224, 0.15176, 0.27601, 0.10669, 0.22137, 0.41835,
  3523,  35.05,  90.00, 0.57224, 0.15176, 0.27601, 0.10669, 0.22160, 0.41872,
  3524,  36.95,  90.00, 0.57224, 0.15176, 0.27601, 0.10669, 0.22143, 0.41843,
  3525,  38.84,  90.00, 0.68909, 0.16131, 0.14960, 0.09437, 0.21075, 0.40435,
  3526,  40.74,  90.00, 0.30094, 0.48436, 0.21469, 0.23523, 0.32903, 0.45311,
  3527,  42.63,  90.00, 0.55389, 0.17852, 0.26759, 0.11322, 0.23203, 0.42087,
  3528,  44.53,  90.00, 0.55389, 0.17852, 0.26759, 0.11322, 0.23200, 0.42082,
  3529,  46.42,  90.00, 0.25544, 0.12799, 0.61658, 0.17170, 0.25521, 0.45933,
  3530,  48.32,  90.00, 0.68909, 0.16131, 0.14960, 0.09437, 0.21550, 0.41213,
  3531,  50.21,  90.00, 0.54914, 0.13302, 0.31784, 0.11083, 0.22219, 0.42878,
  3532,  52.11,  90.00, 0.31546, 0.22413, 0.46041, 0.15533, 0.27991, 0.45810,
  3533,  54.00,  90.00, 0.31546, 0.22413, 0.46041, 0.15533, 0.27850, 0.45453,
  3534,  55.89,  90.00, 0.34081, 0.26284, 0.39634, 0.16157, 0.28532, 0.45210,
  3535,  57.79,  90.00, 0.50466, 0.14863, 0.34670, 0.11660, 0.23018, 0.43011,
  3536,  59.68,  90.00, 0.22143, 0.26808, 0.51049, 0.17781, 0.30370, 0.46877,
  3537,  61.58,  90.00, 0.18182, 0.22206, 0.59612, 0.17801, 0.29800, 0.47466,
  3538,  63.47,  90.00, 0.15146, 0.21407, 0.63447, 0.18391, 0.30178, 0.48098,
  3539,  65.37,  90.00, 0.35564, 0.24095, 0.40341, 0.15378, 0.27934, 0.45426,
  3540,  67.26,  90.00, 0.35564, 0.24095, 0.40341, 0.15378, 0.28115, 0.45874,
  3541,  69.16,  90.00, 0.45927, 0.18269, 0.35805, 0.12646, 0.25067, 0.44325,
  3542,  71.05,  90.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28560, 0.46299,
  3543,  72.95,  90.00, 0.36831, 0.10616, 0.52553, 0.15825, 0.24014, 0.46278,
  3544,  74.84,  90.00, 0.36831, 0.10616, 0.52553, 0.15825, 0.23756, 0.45689,
  3565, -67.26,  92.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3611,  19.89,  92.50, 0.44810, 0.29068, 0.26122, 0.16245, 0.27765, 0.43841,
  3612,  21.79,  92.50, 0.49352, 0.26085, 0.24563, 0.14741, 0.26406, 0.43190,
  3613,  23.68,  92.50, 0.49352, 0.26085, 0.24563, 0.14741, 0.26405, 0.43188,
  3614,  25.58,  92.50, 0.48322, 0.35464, 0.16214, 0.18983, 0.28473, 0.43289,
  3615,  27.47,  92.50, 0.31893, 0.29656, 0.38452, 0.17375, 0.29508, 0.45363,
  3616,  29.37,  92.50, 0.57894, 0.24914, 0.17192, 0.13703, 0.24883, 0.41906,
  3617,  31.26,  92.50, 0.54686, 0.22770, 0.22544, 0.12994, 0.24666, 0.42181,
  3618,  33.16,  92.50, 0.54686, 0.22770, 0.22544, 0.12994, 0.24834, 0.42437,
  3619,  35.05,  92.50, 0.54686, 0.22770, 0.22544, 0.12994, 0.25053, 0.42762,
  3620,  36.95,  92.50, 0.57224, 0.15176, 0.27601, 0.10669, 0.22155, 0.41860,
  3621,  38.84,  92.50, 0.55389, 0.17852, 0.26759, 0.11322, 0.23206, 0.42091,
  3622,  40.74,  92.50, 0.29748, 0.16971, 0.53281, 0.15308, 0.26321, 0.45349,
  3623,  42.63,  92.50, 0.29748, 0.16971, 0.53281, 0.15308, 0.26311, 0.45335,
  3624,  44.53,  92.50, 0.55389, 0.17852, 0.26759, 0.11322, 0.23208, 0.42095,
  3625,  46.42,  92.50, 0.58705, 0.24171, 0.17124, 0.13313, 0.24733, 0.41987,
  3626,  48.32,  92.50, 0.56518, 0.25210, 0.18273, 0.13916, 0.25263, 0.42283,
  3627,  50.21,  92.50, 0.41882, 0.23976, 0.34141, 0.14621, 0.26879, 0.44150,
  3628,  52.11,  92.50, 0.31546, 0.22413, 0.46041, 0.15533, 0.27907, 0.45611,
  3629,  54.00,  92.50, 0.34081, 0.26284, 0.39634, 0.16157, 0.28530, 0.45218,
  3630,  55.89,  92.50, 0.31546, 0.22413, 0.46041, 0.15533, 0.27815, 0.45426,
  3631,  57.79,  92.50, 0.26632, 0.22196, 0.51171, 0.16268, 0.28448, 0.46088,
  3632,  59.68,  92.50, 0.47973, 0.17933, 0.34094, 0.12300, 0.24465, 0.43646,
  3633,  61.58,  92.50, 0.18182, 0.22206, 0.59612, 0.17801, 0.29874, 0.47600,
  3634,  63.47,  92.50, 0.34791, 0.24183, 0.41026, 0.15497, 0.28209, 0.45757,
  3635,  65.37,  92.50, 0.35564, 0.24095, 0.40341, 0.15378, 0.28085, 0.45814,
  3636,  67.26,  92.50, 0.35564, 0.24095, 0.40341, 0.15378, 0.27984, 0.45638,
  3637,  69.16,  92.50, 0.54828, 0.13379, 0.31794, 0.11085, 0.22213, 0.42824,
  3638,  71.05,  92.50, 0.27913, 0.08890, 0.63197, 0.19294, 0.24294, 0.46956,
  3639,  72.95,  92.50, 0.27913, 0.08890, 0.63197, 0.19478, 0.24478, 0.47330,
  3640,  74.84,  92.50, 0.36831, 0.10616, 0.52553, 0.15825, 0.23749, 0.45461,
  3641,  76.74,  92.50, 0.36831, 0.10616, 0.52553, 0.15825, 0.23694, 0.45466,
  3642,  78.63,  92.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3643,  80.53,  92.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3661, -67.26,  95.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3662, -65.37,  95.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3699,   4.74,  95.00, 0.31358, 0.46499, 0.22142, 0.22961, 0.32710, 0.45587,
  3705,  16.11,  95.00, 0.44810, 0.29068, 0.26122, 0.16245, 0.27778, 0.43861,
  3706,  18.00,  95.00, 0.40768, 0.40006, 0.19226, 0.20878, 0.30322, 0.44264,
  3707,  19.89,  95.00, 0.38630, 0.41694, 0.19676, 0.21503, 0.30843, 0.44473,
  3708,  21.79,  95.00, 0.34873, 0.33158, 0.31969, 0.18320, 0.29858, 0.44945,
  3709,  23.68,  95.00, 0.39832, 0.45006, 0.15161, 0.22891, 0.31165, 0.44331,
  3710,  25.58,  95.00, 0.46329, 0.35858, 0.17813, 0.19154, 0.28770, 0.43515,
  3711,  27.47,  95.00, 0.31893, 0.29656, 0.38452, 0.17375, 0.29525, 0.45387,
  3712,  29.37,  95.00, 0.62986, 0.21054, 0.15960, 0.11650, 0.23278, 0.41316,
  3713,  31.26,  95.00, 0.62986, 0.21054, 0.15960, 0.11650, 0.23217, 0.41195,
  3714,  33.16,  95.00, 0.54686, 0.22770, 0.22544, 0.12994, 0.24662, 0.42178,
  3715,  35.05,  95.00, 0.54686, 0.22770, 0.22544, 0.12994, 0.24887, 0.42518,
  3716,  36.95,  95.00, 0.30273, 0.19909, 0.49818, 0.15346, 0.27138, 0.45271,
  3717,  38.84,  95.00, 0.55389, 0.17852, 0.26759, 0.11322, 0.23216, 0.42106,
  3718,  40.74,  95.00, 0.55389, 0.17852, 0.26759, 0.11322, 0.23215, 0.42104,
  3719,  42.63,  95.00, 0.55389, 0.17852, 0.26759, 0.11322, 0.23211, 0.42099,
  3720,  44.53,  95.00, 0.25544, 0.12799, 0.61658, 0.17170, 0.25450, 0.45825,
  3721,  46.42,  95.00, 0.56518, 0.25210, 0.18273, 0.13916, 0.25183, 0.42136,
  3722,  48.32,  95.00, 0.90000, 0.05000, 0.05000, 0.09975, 0.14975, 0.38168,
  3723,  50.21,  95.00, 0.59664, 0.17316, 0.23020, 0.10698, 0.22780, 0.42042,
  3724,  52.11,  95.00, 0.47973, 0.17992, 0.34036, 0.12310, 0.24492, 0.43605,
  3725,  54.00,  95.00, 0.35564, 0.24095, 0.40341, 0.15378, 0.27824, 0.45238,
  3726,  55.89,  95.00, 0.24031, 0.23114, 0.52855, 0.16839, 0.29098, 0.46423,
  3727,  57.79,  95.00, 0.39348, 0.21088, 0.39565, 0.14139, 0.26434, 0.44544,
  3728,  59.68,  95.00, 0.47973, 0.17933, 0.34094, 0.12300, 0.24469, 0.43614,
  3729,  61.58,  95.00, 0.35564, 0.24095, 0.40341, 0.15378, 0.27890, 0.45335,
  3730,  63.47,  95.00, 0.34791, 0.24183, 0.41026, 0.15497, 0.28112, 0.45635,
  3731,  65.37,  95.00, 0.35564, 0.24095, 0.40341, 0.15378, 0.28005, 0.45673,
  3732,  67.26,  95.00, 0.54828, 0.13379, 0.31794, 0.11085, 0.22267, 0.43095,
  3733,  69.16,  95.00, 0.54828, 0.13379, 0.31794, 0.11085, 0.22254, 0.42907,
  3734,  71.05,  95.00, 0.45927, 0.18269, 0.35805, 0.12646, 0.25268, 0.44877,
  3735,  72.95,  95.00, 0.27913, 0.08890, 0.63197, 0.19466, 0.24466, 0.47335,
  3736,  74.84,  95.00, 0.63875, 0.11208, 0.24918, 0.10279, 0.20746, 0.42243,
  3737,  76.74,  95.00, 0.36831, 0.10616, 0.52553, 0.15825, 0.23800, 0.45590,
  3738,  78.63,  95.00, 0.88929, 0.06024, 0.05047, 0.11348, 0.16348, 0.39579,
  3739,  80.53,  95.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3758, -65.37,  97.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3793,   0.95,  97.50, 0.50950, 0.28066, 0.20984, 0.15501, 0.26661, 0.42968,
  3794,   2.84,  97.50, 0.31358, 0.46499, 0.22142, 0.22961, 0.32749, 0.45674,
  3795,   4.74,  97.50, 0.31358, 0.46499, 0.22142, 0.22961, 0.32679, 0.45549,
  3797,   8.53,  97.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28212, 0.43302,
  3798,  10.42,  97.50, 0.40768, 0.40006, 0.19226, 0.20878, 0.30261, 0.44162,
  3799,  12.32,  97.50, 0.40768, 0.40006, 0.19226, 0.20878, 0.30261, 0.44161,
  3800,  14.21,  97.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28176, 0.43241,
  3801,  16.11,  97.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28195, 0.43270,
  3802,  18.00,  97.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28187, 0.43264,
  3803,  19.89,  97.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28171, 0.43240,
  3804,  21.79,  97.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28163, 0.43237,
  3805,  23.68,  97.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28168, 0.43265,
  3806,  25.58,  97.50, 0.46329, 0.35858, 0.17813, 0.19154, 0.28781, 0.43503,
  3807,  27.47,  97.50, 0.48841, 0.30171, 0.20988, 0.16534, 0.27294, 0.43168,
  3808,  29.37,  97.50, 0.58705, 0.24171, 0.17124, 0.13313, 0.24604, 0.41810,
  3809,  31.26,  97.50, 0.62986, 0.21054, 0.15960, 0.11650, 0.23235, 0.41237,
  3810,  33.16,  97.50, 0.54686, 0.22770, 0.22544, 0.12994, 0.24687, 0.42224,
  3811,  35.05,  97.50, 0.54686, 0.22770, 0.22544, 0.12994, 0.25183, 0.42994,
  3812,  36.95,  97.50, 0.24707, 0.12789, 0.62503, 0.17382, 0.25604, 0.45991,
  3813,  38.84,  97.50, 0.60814, 0.18450, 0.20736, 0.10884, 0.22790, 0.41519,
  3814,  40.74,  97.50, 0.29748, 0.16971, 0.53281, 0.15308, 0.26314, 0.45338,
  3815,  42.63,  97.50, 0.25465, 0.13789, 0.60746, 0.16791, 0.25827, 0.45846,
  3816,  44.53,  97.50, 0.25465, 0.13789, 0.60746, 0.16791, 0.25825, 0.45842,
  3817,  46.42,  97.50, 0.47961, 0.23371, 0.28668, 0.13810, 0.25845, 0.43254,
  3818,  48.32,  97.50, 0.68909, 0.16131, 0.14960, 0.09437, 0.21463, 0.41268,
  3819,  50.21,  97.50, 0.35564, 0.24095, 0.40341, 0.15378, 0.27999, 0.45529,
  3820,  52.11,  97.50, 0.35564, 0.24095, 0.40341, 0.15378, 0.27948, 0.45468,
  3821,  54.00,  97.50, 0.31546, 0.22413, 0.46041, 0.15533, 0.28060, 0.45976,
  3822,  55.89,  97.50, 0.54137, 0.16210, 0.29653, 0.11190, 0.23066, 0.42673,
  3823,  57.79,  97.50, 0.39348, 0.21088, 0.39565, 0.14139, 0.26511, 0.44694,
  3824,  59.68,  97.50, 0.18182, 0.22206, 0.59612, 0.17801, 0.29751, 0.47324,
  3825,  61.58,  97.50, 0.39931, 0.27847, 0.32222, 0.16109, 0.28139, 0.44699,
  3826,  63.47,  97.50, 0.34791, 0.24183, 0.41026, 0.15497, 0.28086, 0.45685,
  3827,  65.37,  97.50, 0.35564, 0.24095, 0.40341, 0.15378, 0.27988, 0.45653,
  3828,  67.26,  97.50, 0.54828, 0.13379, 0.31794, 0.11085, 0.22319, 0.43161,
  3829,  69.16,  97.50, 0.54828, 0.13379, 0.31794, 0.11085, 0.22144, 0.42776,
  3830,  71.05,  97.50, 0.45927, 0.18269, 0.35805, 0.12646, 0.25319, 0.44942,
  3831,  72.95,  97.50, 0.27913, 0.08890, 0.63197, 0.19524, 0.24524, 0.47433,
  3832,  74.84,  97.50, 0.36831, 0.10616, 0.52553, 0.15825, 0.23998, 0.45942,
  3833,  76.74,  97.50, 0.36831, 0.10616, 0.52553, 0.15825, 0.23777, 0.45606,
  3834,  78.63,  97.50, 0.88929, 0.06024, 0.05047, 0.11105, 0.16105, 0.39248,
  3835,  80.53,  97.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3853, -67.26, 100.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3854, -65.37, 100.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3887,  -2.84, 100.00, 0.50950, 0.28066, 0.20984, 0.15501, 0.27052, 0.43598,
  3888,  -0.95, 100.00, 0.31358, 0.46499, 0.22142, 0.22961, 0.32737, 0.45643,
  3889,   0.95, 100.00, 0.31358, 0.46499, 0.22142, 0.22961, 0.32879, 0.45865,
  3890,   2.84, 100.00, 0.36819, 0.27146, 0.36035, 0.16142, 0.28622, 0.45182,
  3891,   4.74, 100.00, 0.48164, 0.33866, 0.17969, 0.18237, 0.28282, 0.43409,
  3892,   6.63, 100.00, 0.48164, 0.33866, 0.17969, 0.18237, 0.28173, 0.43238,
  3893,   8.53, 100.00, 0.46454, 0.36250, 0.17296, 0.19333, 0.28852, 0.43449,
  3894,  10.42, 100.00, 0.48164, 0.33866, 0.17969, 0.18237, 0.28183, 0.43251,
  3895,  12.32, 100.00, 0.48164, 0.33866, 0.17969, 0.18237, 0.28171, 0.43232,
  3896,  14.21, 100.00, 0.48164, 0.33866, 0.17969, 0.18237, 0.28222, 0.43316,
  3897,  16.11, 100.00, 0.45779, 0.31608, 0.22613, 0.17271, 0.28026, 0.43500,
  3898,  18.00, 100.00, 0.48164, 0.33866, 0.17969, 0.18237, 0.28167, 0.43227,
  3899,  19.89, 100.00, 0.48164, 0.33866, 0.17969, 0.18237, 0.28170, 0.43242,
  3900,  21.79, 100.00, 0.48164, 0.33866, 0.17969, 0.18237, 0.28161, 0.43268,
  3901,  23.68, 100.00, 0.48809, 0.35551, 0.15640, 0.19028, 0.28372, 0.43130,
  3902,  25.58, 100.00, 0.61226, 0.19031, 0.19742, 0.11029, 0.22921, 0.41508,
  3903,  27.47, 100.00, 0.50295, 0.33322, 0.16383, 0.17968, 0.27716, 0.42892,
  3904,  29.37, 100.00, 0.58705, 0.24171, 0.17124, 0.13313, 0.24598, 0.41819,
  3905,  31.26, 100.00, 0.58705, 0.24171, 0.17124, 0.13313, 0.24582, 0.41789,
  3906,  33.16, 100.00, 0.58705, 0.24171, 0.17124, 0.13313, 0.24716, 0.42006,
  3907,  35.05, 100.00, 0.62300, 0.20847, 0.16853, 0.11615, 0.23758, 0.42145,
  3908,  36.95, 100.00, 0.60814, 0.18450, 0.20736, 0.10884, 0.22835, 0.41653,
  3909,  38.84, 100.00, 0.68909, 0.16131, 0.14960, 0.09437, 0.21090, 0.40475,
  3910,  40.74, 100.00, 0.90000, 0.05000, 0.05000, 0.09722, 0.14722, 0.37775,
  3911,  42.63, 100.00, 0.25465, 0.13789, 0.60746, 0.16791, 0.25838, 0.45861,
  3912,  44.53, 100.00, 0.47961, 0.23371, 0.28668, 0.13810, 0.25714, 0.43034,
  3913,  46.42, 100.00, 0.39117, 0.22274, 0.38608, 0.14456, 0.26869, 0.44589,
  3914,  48.32, 100.00, 0.29140, 0.31544, 0.39316, 0.18172, 0.30544, 0.46363,
  3915,  50.21, 100.00, 0.47973, 0.17933, 0.34094, 0.12300, 0.24658, 0.44003,
  3916,  52.11, 100.00, 0.54828, 0.13379, 0.31794, 0.11085, 0.22432, 0.43409,
  3917,  54.00, 100.00, 0.31546, 0.22413, 0.46041, 0.15533, 0.28158, 0.46089,
  3918,  55.89, 100.00, 0.54137, 0.16210, 0.29653, 0.11190, 0.23047, 0.42619,
  3919,  57.79, 100.00, 0.18359, 0.21441, 0.60200, 0.17710, 0.29519, 0.47290,
  3920,  59.68, 100.00, 0.18182, 0.22206, 0.59612, 0.17801, 0.29733, 0.47357,
  3921,  61.58, 100.00, 0.39931, 0.27847, 0.32222, 0.16109, 0.28393, 0.45224,
  3922,  63.47, 100.00, 0.40751, 0.27937, 0.31312, 0.16078, 0.28258, 0.45124,
  3923,  65.37, 100.00, 0.35564, 0.24095, 0.40341, 0.15378, 0.27982, 0.45630,
  3924,  67.26, 100.00, 0.35564, 0.24095, 0.40341, 0.15378, 0.28073, 0.45795,
  3925,  69.16, 100.00, 0.35999, 0.26501, 0.37500, 0.16020, 0.28590, 0.45686,
  3926,  71.05, 100.00, 0.45927, 0.18269, 0.35805, 0.12646, 0.25109, 0.44475,
  3927,  72.95, 100.00, 0.27913, 0.08890, 0.63197, 0.19406, 0.24406, 0.47211,
  3928,  74.84, 100.00, 0.36831, 0.10616, 0.52553, 0.15825, 0.23928, 0.45841,
  3929,  76.74, 100.00, 0.36831, 0.10616, 0.52553, 0.15825, 0.24058, 0.46220,
  3930,  78.63, 100.00, 0.88929, 0.06024, 0.05047, 0.11122, 0.16122, 0.39224,
  3931,  80.53, 100.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3950, -65.37, 102.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3982,  -4.74, 102.50, 0.39063, 0.33783, 0.27154, 0.18379, 0.29481, 0.44640,
  3983,  -2.84, 102.50, 0.51497, 0.32778, 0.15725, 0.17699, 0.27629, 0.42997,
  3984,  -0.95, 102.50, 0.51497, 0.32778, 0.15725, 0.17699, 0.27823, 0.43310,
  3985,   0.95, 102.50, 0.36819, 0.27146, 0.36035, 0.16142, 0.29012, 0.45976,
  3986,   2.84, 102.50, 0.46454, 0.36250, 0.17296, 0.19333, 0.29033, 0.43738,
  3987,   4.74, 102.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28187, 0.43259,
  3988,   6.63, 102.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28271, 0.43392,
  3990,  10.42, 102.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28175, 0.43239,
  3991,  12.32, 102.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28165, 0.43223,
  3992,  14.21, 102.50, 0.49358, 0.34620, 0.16022, 0.18589, 0.28165, 0.43083,
  3993,  16.11, 102.50, 0.45779, 0.31608, 0.22613, 0.17271, 0.28031, 0.43509,
  3994,  18.00, 102.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28162, 0.43223,
  3995,  19.89, 102.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28162, 0.43253,
  3996,  21.79, 102.50, 0.48164, 0.33866, 0.17969, 0.18237, 0.28130, 0.43252,
  3997,  23.68, 102.50, 0.48809, 0.35551, 0.15640, 0.19028, 0.28372, 0.43120,
  3998,  25.58, 102.50, 0.48804, 0.34267, 0.16930, 0.18422, 0.28127, 0.43134,
  3999,  27.47, 102.50, 0.48809, 0.35551, 0.15640, 0.19028, 0.28365, 0.43106,
  4000,  29.37, 102.50, 0.61280, 0.19000, 0.19720, 0.11014, 0.22900, 0.41499,
  4001,  31.26, 102.50, 0.58705, 0.24171, 0.17124, 0.13313, 0.24604, 0.41831,
  4002,  33.16, 102.50, 0.58705, 0.24171, 0.17124, 0.13313, 0.24806, 0.42183,
  4003,  35.05, 102.50, 0.62300, 0.20847, 0.16853, 0.11615, 0.23295, 0.41399,
