npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,moistavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
     1,     1,    31,   365,     4,   273.97832,     0.15877,   105.76687,  4601.05721,  2933.58851,     2.11534,    26.29176,    71.55094,    47.33093,   466.91480,   479.19953,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18582,     0.23411,     0.44116,     0.36290,     0.12379,     0.11427,     0.31517,     0.00000,    -0.52896,     0.00000,     0.12870,     0.40026,     0.00000,     0.00000,     0.00000,     0.24331,     0.75669,     0.00000,     0.00000,
     1,     1,    32,   365,     4,   274.59426,     0.15922,   117.00635,  4611.10543,  2952.03181,     2.34013,    26.34917,    72.00078,    47.33093,   466.91480,   481.63133,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.26409,     0.33272,     0.44394,     0.36518,     0.12814,     0.11829,     0.31585,     0.00000,    -0.46213,     0.00000,     0.02341,     0.43872,     0.00000,     0.00000,     0.00000,     0.05066,     0.94934,     0.00000,     0.00000,
     1,     1,    33,   365,     4,   274.87496,     0.15940,   117.97395,  4628.78211,  2992.15032,     2.35948,    26.45018,    72.97928,    47.33093,   466.91480,   482.69747,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.20846,     0.26263,     0.44997,     0.37015,     0.13014,     0.12013,     0.31706,     0.00000,    -0.50826,     0.00000,     0.04625,     0.46201,     0.00000,     0.00000,     0.00000,     0.09100,     0.90900,     0.00000,     0.00000,
     1,     1,    34,   365,     4,   273.63169,     0.15942,   101.83348,  4614.69762,  2942.37693,     2.03667,    26.36970,    71.76529,    47.33093,   466.91480,   490.76290,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.17891,     0.22540,     0.44248,     0.36398,     0.12583,     0.11615,     0.31611,     0.00000,    -0.52099,     0.00000,     0.13877,     0.38222,     0.00000,     0.00000,     0.00000,     0.26636,     0.73364,     0.00000,     0.00000,
     1,     1,    35,   365,     4,   273.44275,     0.15941,   104.57123,  4605.82845,  2923.27894,     2.09142,    26.31902,    71.29949,    47.33093,   466.91480,   492.41244,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18372,     0.23146,     0.43960,     0.36162,     0.12529,     0.11565,     0.31550,     0.00000,    -0.47389,     0.00000,     0.10429,     0.36960,     0.00000,     0.00000,     0.00000,     0.22008,     0.77992,     0.00000,     0.00000,
     1,     1,    36,   365,     4,   274.11712,     0.15940,    97.23187,  4612.12220,  2942.58836,     1.94464,    26.35498,    71.77045,    47.33093,   466.91480,   496.88315,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.17082,     0.21522,     0.44251,     0.36401,     0.12992,     0.11992,     0.31592,     0.00000,    -0.47555,     0.00000,     0.06617,     0.40937,     0.00000,     0.00000,     0.00000,     0.13915,     0.86085,     0.00000,     0.00000,
     1,     1,    37,   365,     4,   274.92621,     0.15895,    99.39174,  4586.95105,  2876.96661,     1.98783,    26.21115,    70.16992,    47.33093,   466.91480,   503.38829,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.20417,     0.25723,     0.43265,     0.35590,     0.13538,     0.12497,     0.31420,     0.00000,    -0.47459,     0.00000,     0.02727,     0.44731,     0.00000,     0.00000,     0.00000,     0.05747,     0.94253,     0.00000,     0.00000,
     1,     1,    38,   365,     4,   274.92906,     0.15881,    82.64157,  4561.76538,  2817.99797,     1.65283,    26.06723,    68.73166,    47.33093,   466.91480,   504.29067,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.14519,     0.18292,     0.42378,     0.34860,     0.13546,     0.12504,     0.31248,     0.00000,    -0.52497,     0.00000,     0.08666,     0.43831,     0.00000,     0.00000,     0.00000,     0.16508,     0.83492,     0.00000,     0.00000,
     1,     1,    39,   365,     4,   273.64032,     0.15936,    91.39230,  4571.04209,  2855.75718,     1.82785,    26.12024,    69.65261,    47.33093,   466.91480,   497.83487,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.16203,     0.20414,     0.42945,     0.35327,     0.12762,     0.11780,     0.31311,     0.00000,    -0.41535,     0.00000,     0.04392,     0.37143,     0.00000,     0.00000,     0.00000,     0.10575,     0.89425,     0.00000,     0.00000,
     1,     1,    40,   365,     4,   275.27094,     0.15671,   107.60680,  4576.96953,  2879.72990,     2.15214,    26.15411,    70.23731,    47.33093,   466.91480,   495.63137,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18905,     0.23819,     0.43307,     0.35624,     0.13208,     0.12192,     0.31352,     0.00000,    -0.53998,     0.00000,     0.07105,     0.46893,     0.00000,     0.00000,     0.00000,     0.13158,     0.86842,     0.00000,     0.00000,
     1,     1,    41,   365,     4,   274.44531,     0.15940,   109.11010,  4571.33564,  2862.03906,     2.18220,    26.12192,    69.80583,    47.33093,   466.91480,   492.60551,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.19169,     0.24151,     0.43040,     0.35405,     0.13052,     0.12048,     0.31314,     0.00000,    -0.54273,     0.00000,     0.12601,     0.41673,     0.00000,     0.00000,     0.00000,     0.23217,     0.76783,     0.00000,     0.00000,
     1,     1,    42,   365,     4,   274.98353,     0.15940,    96.94220,  4567.45318,  2866.17661,     1.93884,    26.09973,    69.90675,    47.33093,   466.91480,   493.29479,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.17031,     0.21457,     0.43103,     0.35456,     0.13359,     0.12332,     0.31287,     0.00000,    -0.61822,     0.00000,     0.16912,     0.44909,     0.00000,     0.00000,     0.00000,     0.27356,     0.72644,     0.00000,     0.00000,
     1,     1,    43,   365,     4,   274.61281,     0.15893,   109.34286,  4595.92570,  2939.12728,     2.18686,    26.26243,    71.68603,    47.33093,   466.91480,   488.20966,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.19210,     0.24202,     0.44200,     0.36359,     0.12962,     0.11965,     0.31482,     0.00000,    -0.56367,     0.00000,     0.12576,     0.43791,     0.00000,     0.00000,     0.00000,     0.22310,     0.77690,     0.00000,     0.00000,
