   pt,ijgcm,DOY,time,lat,lon,veg,Ts,litter_unprotect(LABILE),litter_unprotect(RECALCTRNT),litter_unprotect(DEADMICRB),litter_protect(LABILE),litter_protect(RECALCTRNT),litter_protect(DEADMICRB),litter_livingMicrobe,litter_CO2,soil_unprotect(1.LABILE),soil_unprotect(1.slow),soil_unprotect(1.DEADMICRB),soil_protect(1.LABILE),soil_protect(1.RECALCTRNT),soil_protect(1.DEADMICRB),soil_livingMicrobe,soil_CO2
     1,     1,   365, 62.0000, 42.5400,287.8300,     4,        274.594264,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029457,          2.124915,          0.038599,          0.084052,          0.106697,          0.965300,          0.064519,         32.273216,
     1,     1,   365, 63.0000, 42.5400,287.8300,     4,        274.874956,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029368,          2.133846,          0.039043,          0.084782,          0.107790,          0.975289,          0.065139,         32.789456,
     1,     1,   365, 64.0000, 42.5400,287.8300,     4,        273.631694,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029069,          2.150021,          0.039640,          0.085579,          0.108880,          0.985845,          0.063440,         33.277131,
     1,     1,   365, 65.0000, 42.5400,287.8300,     4,        273.442747,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028479,          2.151242,          0.038418,          0.086234,          0.109966,          0.995500,          0.062162,         33.776640,
     1,     1,   365, 66.0000, 42.5400,287.8300,     4,        274.117120,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028517,          2.156920,          0.038269,          0.086892,          0.111043,          1.004882,          0.060866,         34.258360,
     1,     1,   365, 67.0000, 42.5400,287.8300,     4,        274.926213,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029755,          2.173351,          0.039792,          0.087702,          0.112115,          1.014592,          0.062496,         34.730441,
     1,     1,   365, 68.0000, 42.5400,287.8300,     4,        274.929059,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.026421,          2.169304,          0.038697,          0.088396,          0.113187,          1.024553,          0.060745,         35.213896,
     1,     1,   365, 69.0000, 42.5400,287.8300,     4,        273.640321,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027167,          2.147530,          0.036593,          0.088866,          0.114224,          1.032779,          0.058739,         35.708392,
     1,     1,   365, 70.0000, 42.5400,287.8300,     4,        275.270937,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028987,          2.146487,          0.038071,          0.089467,          0.115236,          1.040839,          0.061121,         36.196744,
     1,     1,   365, 71.0000, 42.5400,287.8300,     4,        274.445311,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028483,          2.145442,          0.038591,          0.090088,          0.116232,          1.049479,          0.062684,         36.701525,
     1,     1,   365, 72.0000, 42.5400,287.8300,     4,        274.983527,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027494,          2.144671,          0.038175,          0.090664,          0.117217,          1.058175,          0.060958,         37.193940,
     1,     1,   365, 73.0000, 42.5400,287.8300,     4,        274.612808,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028785,          2.137048,          0.037982,          0.091197,          0.118182,          1.066166,          0.062470,         37.705305,
     1,     1,   365, 74.0000, 42.5400,287.8300,     4,        273.858426,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028124,          2.129830,          0.038445,          0.091750,          0.119127,          1.074354,          0.062553,         38.221080,
     1,     1,   365, 75.0000, 42.5400,287.8300,     4,        277.705101,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027372,          2.115447,          0.038013,          0.092257,          0.120047,          1.082342,          0.062717,         38.741474,
     1,     1,   365, 76.0000, 42.5400,287.8300,     4,        273.978318,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028172,          2.109183,          0.037985,          0.092762,          0.120942,          1.090211,          0.061969,         39.247006,
     1,     1,   365, 77.0000, 42.5400,287.8300,     4,        274.594264,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029419,          2.122375,          0.039198,          0.093369,          0.121829,          1.098339,          0.064891,         39.752975,
     1,     1,   365, 78.0000, 42.5400,287.8300,     4,        274.874956,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029332,          2.131327,          0.039634,          0.093973,          0.122718,          1.106918,          0.065507,         40.270941,
     1,     1,   365, 79.0000, 42.5400,287.8300,     4,        273.631694,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029029,          2.147523,          0.040253,          0.094646,          0.123607,          1.116092,          0.063804,         40.760285,
     1,     1,   365, 80.0000, 42.5400,287.8300,     4,        273.442747,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028440,          2.148736,          0.039009,          0.095179,          0.124496,          1.124373,          0.062522,         41.261519,
     1,     1,   365, 81.0000, 42.5400,287.8300,     4,        274.117120,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028476,          2.154400,          0.038864,          0.095716,          0.125377,          1.132398,          0.061221,         41.744926,
     1,     1,   365, 82.0000, 42.5400,287.8300,     4,        274.926213,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029709,          2.170818,          0.040410,          0.096406,          0.126256,          1.140779,          0.062846,         42.218646,
     1,     1,   365, 83.0000, 42.5400,287.8300,     4,        274.929059,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.026382,          2.166752,          0.039288,          0.096982,          0.127137,          1.149429,          0.061099,         42.703753,
     1,     1,   365, 84.0000, 42.5400,287.8300,     4,        273.640321,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027128,          2.144922,          0.037156,          0.097336,          0.127987,          1.156336,          0.059086,         43.199960,
     1,     1,   365, 85.0000, 42.5400,287.8300,     4,        275.270937,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028947,          2.143850,          0.038640,          0.097823,          0.128814,          1.163093,          0.061458,         43.689946,
     1,     1,   365, 86.0000, 42.5400,287.8300,     4,        274.445311,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028446,          2.142809,          0.039143,          0.098330,          0.129627,          1.170443,          0.063021,         44.196321,
     1,     1,   365, 87.0000, 42.5400,287.8300,     4,        274.983527,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027457,          2.142046,          0.038723,          0.098795,          0.130431,          1.177862,          0.061291,         44.690302,
     1,     1,   365, 88.0000, 42.5400,287.8300,     4,        274.612808,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028749,          2.134420,          0.038513,          0.099218,          0.131218,          1.184582,          0.062799,         45.203247,
     1,     1,   365, 89.0000, 42.5400,287.8300,     4,        273.858426,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028090,          2.127222,          0.038971,          0.099662,          0.131987,          1.191511,          0.062877,         45.720553,
     1,     1,   365, 90.0000, 42.5400,287.8300,     4,        277.705101,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027339,          2.112856,          0.038527,          0.100063,          0.132734,          1.198251,          0.063038,         46.242467,
     1,     1,   365, 91.0000, 42.5400,287.8300,     4,        273.978318,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028138,          2.106610,          0.038498,          0.100461,          0.133458,          1.204888,          0.062287,         46.749494,
     1,     1,   365, 92.0000, 42.5400,287.8300,     4,        274.594264,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029386,          2.119836,          0.039705,          0.100965,          0.134176,          1.211800,          0.065207,         47.256922,
