time,aglivc,bglivcj,bglivcm,som2c(1),som3c,somsc,somtc,

1931.08,0.2800,58.4509,84.5771,17.9657,554.5663,936.1673,1089.9777
1931.17,0.2585,55.7540,83.3877,18.0638,554.5662,936.3679,1093.4316
1931.25,0.2406,53.4754,82.3702,18.3278,554.5634,936.9972,1095.2786
1931.33,2.5735,52.5275,81.8399,18.5366,554.5608,937.7527,1096.3853
1931.42,28.4956,60.9098,82.4431,18.5891,554.5527,938.9718,1092.3320
1931.50,76.1428,76.4677,85.6932,18.4011,554.5468,939.0277,1090.2201
1931.58,26.3352,73.5502,89.5647,18.1301,554.5432,939.5031,1091.1910
1931.67,24.4041,64.8085,91.9371,18.1760,554.5417,940.1760,1095.4053
1931.75,0.2306,58.3096,93.0317,18.5708,554.5391,941.3192,1097.4332
1931.83,0.2147,54.0382,92.1294,18.8981,554.5375,942.2254,1096.9800
1931.92,0.1995,50.7827,90.5012,18.9986,554.5375,942.3610,1100.2618
1932.00,0.1840,48.0319,89.0028,19.0297,554.5363,942.4833,1104.1975
1932.08,0.1703,45.7379,87.7063,19.0797,554.5369,942.6418,1107.4338
1932.17,0.1585,43.6242,86.4713,19.2386,554.5370,942.9928,1110.0806
1932.25,0.1477,41.7732,85.3561,19.4980,554.5369,943.6362,1111.6857
1932.33,4.8754,42.2675,84.8639,19.7623,554.5372,944.6623,1111.4945
1932.42,31.9354,52.2359,85.5212,19.8955,554.5402,946.4502,1108.4189
1932.50,42.5638,58.0452,87.2028,19.7737,554.5453,947.8520,1105.0685
1932.58,15.1473,53.5539,89.6783,19.7508,554.5532,947.5157,1099.5891
1932.67,16.3543,52.2109,92.1113,19.6058,554.5577,943.1447,1088.3638
1932.75,0.2258,49.5540,93.1377,19.3668,554.5547,940.9786,1084.8907
1932.83,0.2106,47.5691,92.6961,19.2427,554.5518,939.7133,1083.6842
1932.92,0.1941,45.7547,91.6293,19.1930,554.5519,939.6981,1086.1389
1933.00,0.1790,43.6535,90.3470,19.1559,554.5511,939.7507,1089.3025
1933.08,0.1650,41.5686,89.0310,19.1448,554.5512,939.7915,1092.5178
1933.17,0.1522,39.5831,87.7341,19.1442,554.5512,939.8533,1095.6156
1933.25,0.1402,37.9407,86.6319,19.1423,554.5511,940.0509,1097.8574
1933.33,4.4385,38.4184,85.9241,19.1043,554.5499,940.6385,1098.3678
1933.42,29.2774,47.0350,86.1745,18.8064,554.5466,940.6281,1090.5062
1933.50,71.6231,63.5627,88.9682,18.3582,554.5458,940.9551,1090.4208
1933.58,24.0513,59.5415,91.9191,18.2706,554.5447,942.0798,1092.7778
1933.67,23.0939,54.2073,93.4588,18.6426,554.5433,942.0501,1090.0620
1933.75,0.3454,58.1109,95.1242,19.1333,554.5372,938.6611,1079.7994
1933.83,0.3193,55.6272,94.9303,19.2270,554.5352,938.2531,1080.5975
1933.92,0.2943,53.6690,93.9918,19.2462,554.5349,938.2455,1082.9198
1934.00,0.2722,51.2786,92.7166,19.2530,554.5340,938.3253,1086.0410
1934.08,0.2509,48.8446,91.3745,19.2808,554.5329,938.3992,1089.5067
1934.17,0.2319,46.7141,90.1609,19.3767,554.5328,938.6086,1092.4103
1934.25,0.2143,44.9395,89.1406,19.4963,554.5323,938.9017,1094.4171
1934.33,8.5754,46.7685,88.6883,19.6475,554.5314,939.5107,1095.0638
1934.42,41.7421,59.5930,90.1652,19.6855,554.5314,940.0031,1097.6348
1934.50,50.0764,60.9595,92.3858,19.5056,554.5294,941.8207,1091.8969
1934.58,17.9244,55.6904,94.9642,19.6093,554.5289,941.6616,1087.3389
1934.67,17.5347,50.3725,96.7466,19.5961,554.5273,940.9001,1085.2010
1934.75,0.1629,44.3507,96.4943,19.5864,554.5274,941.3106,1091.2549
1934.83,0.1491,39.8001,94.9301,19.5525,554.5270,941.6605,1097.1749
1934.92,0.1365,36.4076,92.5961,19.5257,554.5270,941.8499,1102.7896
1935.00,0.1249,33.3892,90.2252,19.5143,554.5270,941.9335,1108.1282
1935.08,0.1144,30.6211,87.9150,19.5104,554.5270,942.0094,1113.1594
1935.17,0.1047,28.0821,85.6640,19.5152,554.5270,942.1260,1117.8761
1935.25,0.0958,25.7467,83.4779,19.5238,554.5270,942.3220,1122.2727
1935.33,1.2765,24.4194,81.7463,19.5297,554.5270,944.4293,1122.1891
1935.42,12.8052,27.9388,81.0875,19.1423,554.5408,946.6840,1104.0659
1935.50,55.4328,44.6990,82.5671,18.5061,554.5515,944.7817,1095.9000
1935.58,20.2218,52.6139,85.4403,18.1559,554.5527,945.4713,1100.0264
1935.67,18.9151,47.2543,87.5889,18.0981,554.5552,945.6805,1100.6755
1935.75,0.1960,45.5200,88.4526,18.1619,554.5602,943.9796,1093.6317
1935.83,0.1807,43.2937,88.0433,18.2288,554.5607,943.8395,1094.7004
1935.92,0.1671,41.5138,86.9440,18.2408,554.5616,943.8931,1096.9760
1936.00,0.1540,39.5735,85.7051,18.2435,554.5611,943.9199,1099.8263
1936.08,0.1420,37.6835,84.4566,18.2566,554.5612,943.9681,1102.7137
1936.17,0.1314,35.8836,83.2264,18.2826,554.5614,944.0273,1105.5345
1936.25,0.1211,34.4841,82.2431,18.3548,554.5627,944.2332,1107.2583
1936.33,1.0664,34.0577,81.5027,18.4825,554.5635,944.8160,1107.2051
1936.42,4.9670,36.6433,81.6910,18.5378,554.5645,945.4548,1107.5779
1936.50,8.9933,36.2898,82.8063,18.3089,554.5682,946.3565,1103.4000
1936.58,3.8754,33.5701,84.2336,17.7329,554.5734,946.2145,1098.1263
1936.67,4.5509,31.2329,85.4292,17.1173,554.5765,943.2490,1091.2223
1936.75,0.0437,27.8541,85.5200,16.8782,554.5762,943.5217,1094.2396
1936.83,0.0400,25.5157,83.8927,16.7516,554.5762,943.7610,1098.0503
1936.92,0.0367,23.6268,81.9894,16.6838,554.5767,943.9151,1101.8064
1937.00,0.0336,21.8935,80.1381,16.6395,554.5770,944.0232,1105.2993
